"","Paper_id","introduction","Year_result","Group_finelevel","Response_var","Trt_id1","Trt1_interaction","Trt1_interaction2","Trt_id1description","Trt_id2","Trt2_interaction","Trt2_interaction2","Trt_id2description","results_short","Reviewers_results_long","methods","citation","citation_short"
"193",8,"8 A split-plot randomized complete block design study with 6 replications was conducted at 2 sites from 2006-2008 in West Lafayette, IN, Vincennes, IN investigating the effects of crop rotation and weed management in a maize/soybean system (Mock et al., 2012).",2,"mono","density of Lamim spp. (Henbit and purple deadnettle) in spring",0,NA,NA,"no winter cover crop",1,NA,NA,"Italian ryegrass cover crop","They found generally no difference in the density of henbit and purple deadnettle in the cover crop treatments (Italian ryegrass and winter wheat) compared to the untreated controls. ","The density of winter annual weeds, Lamim spp. (Henbit and purple deadnettle), was generally unaffected winter wheat and Italian ryegrass cover crops in both the spring and autumn in 2006 and 2007 at two locations. The only exceptions being in 2007 at the Vincennes, IN location, both winter wheat and Italian ryegrass had increased densities of Lamium spp. compared to the nontreated check.","8 Plots received one of the following cover crop treatments: winter fallow (control), Italian ryegrass @ 34 kg/ha, winter wheat @ 67 kg/ha. 8Cover crops were broadcasted and no-till drilled. 8 Plots were 82.81 sq m.","8 Mock, V.A., Creech, J.E., Ferris, V.R., Faghihi, J., Westphal, A., Santini, J.B. & Johnson, W.G. (2012). Influence of winter annual weed management and crop rotation on soybean cyst nematode (Heterodera glycines) and winter annual weeds: Years four and five. Weed Science, 60: 634-640. DOI: 10.1614/WS-D-11-00192.1","Mock et al. (2012)"
"194",8,"8 A split-plot randomized complete block design study with 6 replications was conducted at 2 sites from 2006-2008 in West Lafayette, IN, Vincennes, IN investigating the effects of crop rotation and weed management in a maize/soybean system (Mock et al., 2012).",1,"mono","density of Lamim spp. (Henbit and purple deadnettle) in spring",0,NA,NA,"no winter cover crop",1,NA,NA,"Italian ryegrass cover crop","They found generally no difference in the density of henbit and purple deadnettle in the cover crop treatments (Italian ryegrass and winter wheat) compared to the untreated controls. ","The density of winter annual weeds, Lamim spp. (Henbit and purple deadnettle), was generally unaffected winter wheat and Italian ryegrass cover crops in both the spring and autumn in 2006 and 2007 at two locations. The only exceptions being in 2007 at the Vincennes, IN location, both winter wheat and Italian ryegrass had increased densities of Lamium spp. compared to the nontreated check.","8 Plots received one of the following cover crop treatments: winter fallow (control), Italian ryegrass @ 34 kg/ha, winter wheat @ 67 kg/ha. 8Cover crops were broadcasted and no-till drilled. 8 Plots were 82.81 sq m.","8 Mock, V.A., Creech, J.E., Ferris, V.R., Faghihi, J., Westphal, A., Santini, J.B. & Johnson, W.G. (2012). Influence of winter annual weed management and crop rotation on soybean cyst nematode (Heterodera glycines) and winter annual weeds: Years four and five. Weed Science, 60: 634-640. DOI: 10.1614/WS-D-11-00192.1","Mock et al. (2012)"
"195",8,"8 A split-plot randomized complete block design study with 6 replications was conducted at 2 sites from 2006-2008 in West Lafayette, IN, Vincennes, IN investigating the effects of crop rotation and weed management in a maize/soybean system (Mock et al., 2012).",0,"mono","density of Lamim spp. (Henbit and purple deadnettle) in spring",0,NA,NA,"no winter cover crop",2,NA,NA,"winter wheat cover crop","They found generally no difference in the density of henbit and purple deadnettle in the cover crop treatments (Italian ryegrass and winter wheat) compared to the untreated controls. ","The density of winter annual weeds, Lamim spp. (Henbit and purple deadnettle), was generally unaffected winter wheat and Italian ryegrass cover crops in both the spring and autumn in 2006 and 2007 at two locations. The only exceptions being in 2007 at the Vincennes, IN location, both winter wheat and Italian ryegrass had increased densities of Lamium spp. compared to the nontreated check.","8 Plots received one of the following cover crop treatments: winter fallow (control), Italian ryegrass @ 34 kg/ha, winter wheat @ 67 kg/ha. 8Cover crops were broadcasted and no-till drilled. 8 Plots were 82.81 sq m.","8 Mock, V.A., Creech, J.E., Ferris, V.R., Faghihi, J., Westphal, A., Santini, J.B. & Johnson, W.G. (2012). Influence of winter annual weed management and crop rotation on soybean cyst nematode (Heterodera glycines) and winter annual weeds: Years four and five. Weed Science, 60: 634-640. DOI: 10.1614/WS-D-11-00192.1","Mock et al. (2012)"
"196",8,"8 A split-plot randomized complete block design study with 6 replications was conducted at 2 sites from 2006-2008 in West Lafayette, IN, Vincennes, IN investigating the effects of crop rotation and weed management in a maize/soybean system (Mock et al., 2012).",2,"mono","density of Lamim spp. (Henbit and purple deadnettle) in spring",0,NA,NA,"no winter cover crop",2,NA,NA,"winter wheat cover crop","They found generally no difference in the density of henbit and purple deadnettle in the cover crop treatments (Italian ryegrass and winter wheat) compared to the untreated controls. ","The density of winter annual weeds, Lamim spp. (Henbit and purple deadnettle), was generally unaffected winter wheat and Italian ryegrass cover crops in both the spring and autumn in 2006 and 2007 at two locations. The only exceptions being in 2007 at the Vincennes, IN location, both winter wheat and Italian ryegrass had increased densities of Lamium spp. compared to the nontreated check.","8 Plots received one of the following cover crop treatments: winter fallow (control), Italian ryegrass @ 34 kg/ha, winter wheat @ 67 kg/ha. 8Cover crops were broadcasted and no-till drilled. 8 Plots were 82.81 sq m.","8 Mock, V.A., Creech, J.E., Ferris, V.R., Faghihi, J., Westphal, A., Santini, J.B. & Johnson, W.G. (2012). Influence of winter annual weed management and crop rotation on soybean cyst nematode (Heterodera glycines) and winter annual weeds: Years four and five. Weed Science, 60: 634-640. DOI: 10.1614/WS-D-11-00192.1","Mock et al. (2012)"
"197",8,"8 A split-plot randomized complete block design study with 6 replications was conducted at 2 sites from 2006-2008 in West Lafayette, IN, Vincennes, IN investigating the effects of crop rotation and weed management in a maize/soybean system (Mock et al., 2012).",1,"mono","density of Lamim spp. (Henbit and purple deadnettle) in spring",0,NA,NA,"no winter cover crop",2,NA,NA,"winter wheat cover crop","They found generally no difference in the density of henbit and purple deadnettle in the cover crop treatments (Italian ryegrass and winter wheat) compared to the untreated controls. ","The density of winter annual weeds, Lamim spp. (Henbit and purple deadnettle), was generally unaffected winter wheat and Italian ryegrass cover crops in both the spring and autumn in 2006 and 2007 at two locations. The only exceptions being in 2007 at the Vincennes, IN location, both winter wheat and Italian ryegrass had increased densities of Lamium spp. compared to the nontreated check.","8 Plots received one of the following cover crop treatments: winter fallow (control), Italian ryegrass @ 34 kg/ha, winter wheat @ 67 kg/ha. 8Cover crops were broadcasted and no-till drilled. 8 Plots were 82.81 sq m.","8 Mock, V.A., Creech, J.E., Ferris, V.R., Faghihi, J., Westphal, A., Santini, J.B. & Johnson, W.G. (2012). Influence of winter annual weed management and crop rotation on soybean cyst nematode (Heterodera glycines) and winter annual weeds: Years four and five. Weed Science, 60: 634-640. DOI: 10.1614/WS-D-11-00192.1","Mock et al. (2012)"
"198",8,"8 A split-plot randomized complete block design study with 6 replications was conducted at 2 sites from 2006-2008 in West Lafayette, IN, Vincennes, IN investigating the effects of crop rotation and weed management in a maize/soybean system (Mock et al., 2012).",0,"mono","density of soybean cyst nematode eggs after 5 years",0,NA,NA,"no winter cover crop",1,NA,NA,"Italian ryegrass cover crop","They found density of soybean cyst nematode eggs in the cover crop treatments (Italian ryegrass and winter wheat) were generally not different from the untreated controls. ",NA,"8 Plots received one of the following cover crop treatments: winter fallow (control), Italian ryegrass @ 34 kg/ha, winter wheat @ 67 kg/ha. 8Cover crops were broadcasted and no-till drilled. 8 Plots were 82.81 sq m.","8 Mock, V.A., Creech, J.E., Ferris, V.R., Faghihi, J., Westphal, A., Santini, J.B. & Johnson, W.G. (2012). Influence of winter annual weed management and crop rotation on soybean cyst nematode (Heterodera glycines) and winter annual weeds: Years four and five. Weed Science, 60: 634-640. DOI: 10.1614/WS-D-11-00192.1","Mock et al. (2012)"
"199",8,"8 A split-plot randomized complete block design study with 6 replications was conducted at 2 sites from 2006-2008 in West Lafayette, IN, Vincennes, IN investigating the effects of crop rotation and weed management in a maize/soybean system (Mock et al., 2012).",0,"mono","density of soybean cyst nematode eggs after 5 years",0,NA,NA,"no winter cover crop",2,NA,NA,"winter wheat cover crop","They found density of soybean cyst nematode eggs in the cover crop treatments (Italian ryegrass and winter wheat) were generally not different from the untreated controls. ",NA,"8 Plots received one of the following cover crop treatments: winter fallow (control), Italian ryegrass @ 34 kg/ha, winter wheat @ 67 kg/ha. 8Cover crops were broadcasted and no-till drilled. 8 Plots were 82.81 sq m.","8 Mock, V.A., Creech, J.E., Ferris, V.R., Faghihi, J., Westphal, A., Santini, J.B. & Johnson, W.G. (2012). Influence of winter annual weed management and crop rotation on soybean cyst nematode (Heterodera glycines) and winter annual weeds: Years four and five. Weed Science, 60: 634-640. DOI: 10.1614/WS-D-11-00192.1","Mock et al. (2012)"
"200",8,"8 A split-plot randomized complete block design study with 6 replications was conducted at 2 sites from 2006-2008 in West Lafayette, IN, Vincennes, IN investigating the effects of crop rotation and weed management in a maize/soybean system (Mock et al., 2012).",0,"mono","density of soybean cyst nematode eggs in spring",0,NA,NA,"no winter cover crop",1,NA,NA,"Italian ryegrass cover crop","They found density of soybean cyst nematode eggs in the cover crop treatments (Italian ryegrass and winter wheat) were generally not different from the untreated controls. ",NA,"8 Plots received one of the following cover crop treatments: winter fallow (control), Italian ryegrass @ 34 kg/ha, winter wheat @ 67 kg/ha. 8Cover crops were broadcasted and no-till drilled. 8 Plots were 82.81 sq m.","8 Mock, V.A., Creech, J.E., Ferris, V.R., Faghihi, J., Westphal, A., Santini, J.B. & Johnson, W.G. (2012). Influence of winter annual weed management and crop rotation on soybean cyst nematode (Heterodera glycines) and winter annual weeds: Years four and five. Weed Science, 60: 634-640. DOI: 10.1614/WS-D-11-00192.1","Mock et al. (2012)"
"201",8,"8 A split-plot randomized complete block design study with 6 replications was conducted at 2 sites from 2006-2008 in West Lafayette, IN, Vincennes, IN investigating the effects of crop rotation and weed management in a maize/soybean system (Mock et al., 2012).",2,"mono","density of soybean cyst nematode eggs in spring",0,NA,NA,"no winter cover crop",1,NA,NA,"Italian ryegrass cover crop","They found density of soybean cyst nematode eggs in the cover crop treatments (Italian ryegrass and winter wheat) were generally not different from the untreated controls. ",NA,"8 Plots received one of the following cover crop treatments: winter fallow (control), Italian ryegrass @ 34 kg/ha, winter wheat @ 67 kg/ha. 8Cover crops were broadcasted and no-till drilled. 8 Plots were 82.81 sq m.","8 Mock, V.A., Creech, J.E., Ferris, V.R., Faghihi, J., Westphal, A., Santini, J.B. & Johnson, W.G. (2012). Influence of winter annual weed management and crop rotation on soybean cyst nematode (Heterodera glycines) and winter annual weeds: Years four and five. Weed Science, 60: 634-640. DOI: 10.1614/WS-D-11-00192.1","Mock et al. (2012)"
"202",8,"8 A split-plot randomized complete block design study with 6 replications was conducted at 2 sites from 2006-2008 in West Lafayette, IN, Vincennes, IN investigating the effects of crop rotation and weed management in a maize/soybean system (Mock et al., 2012).",1,"mono","density of soybean cyst nematode eggs in spring",0,NA,NA,"no winter cover crop",1,NA,NA,"Italian ryegrass cover crop","They found density of soybean cyst nematode eggs in the cover crop treatments (Italian ryegrass and winter wheat) were generally not different from the untreated controls. ",NA,"8 Plots received one of the following cover crop treatments: winter fallow (control), Italian ryegrass @ 34 kg/ha, winter wheat @ 67 kg/ha. 8Cover crops were broadcasted and no-till drilled. 8 Plots were 82.81 sq m.","8 Mock, V.A., Creech, J.E., Ferris, V.R., Faghihi, J., Westphal, A., Santini, J.B. & Johnson, W.G. (2012). Influence of winter annual weed management and crop rotation on soybean cyst nematode (Heterodera glycines) and winter annual weeds: Years four and five. Weed Science, 60: 634-640. DOI: 10.1614/WS-D-11-00192.1","Mock et al. (2012)"
"203",8,"8 A split-plot randomized complete block design study with 6 replications was conducted at 2 sites from 2006-2008 in West Lafayette, IN, Vincennes, IN investigating the effects of crop rotation and weed management in a maize/soybean system (Mock et al., 2012).",0,"mono","density of soybean cyst nematode eggs in spring",0,NA,NA,"no winter cover crop",2,NA,NA,"winter wheat cover crop","They found density of soybean cyst nematode eggs in the cover crop treatments (Italian ryegrass and winter wheat) were generally not different from the untreated controls. ",NA,"8 Plots received one of the following cover crop treatments: winter fallow (control), Italian ryegrass @ 34 kg/ha, winter wheat @ 67 kg/ha. 8Cover crops were broadcasted and no-till drilled. 8 Plots were 82.81 sq m.","8 Mock, V.A., Creech, J.E., Ferris, V.R., Faghihi, J., Westphal, A., Santini, J.B. & Johnson, W.G. (2012). Influence of winter annual weed management and crop rotation on soybean cyst nematode (Heterodera glycines) and winter annual weeds: Years four and five. Weed Science, 60: 634-640. DOI: 10.1614/WS-D-11-00192.1","Mock et al. (2012)"
"204",8,"8 A split-plot randomized complete block design study with 6 replications was conducted at 2 sites from 2006-2008 in West Lafayette, IN, Vincennes, IN investigating the effects of crop rotation and weed management in a maize/soybean system (Mock et al., 2012).",1,"mono","density of soybean cyst nematode eggs in spring",0,NA,NA,"no winter cover crop",2,NA,NA,"winter wheat cover crop","They found density of soybean cyst nematode eggs in the cover crop treatments (Italian ryegrass and winter wheat) were generally not different from the untreated controls. ",NA,"8 Plots received one of the following cover crop treatments: winter fallow (control), Italian ryegrass @ 34 kg/ha, winter wheat @ 67 kg/ha. 8Cover crops were broadcasted and no-till drilled. 8 Plots were 82.81 sq m.","8 Mock, V.A., Creech, J.E., Ferris, V.R., Faghihi, J., Westphal, A., Santini, J.B. & Johnson, W.G. (2012). Influence of winter annual weed management and crop rotation on soybean cyst nematode (Heterodera glycines) and winter annual weeds: Years four and five. Weed Science, 60: 634-640. DOI: 10.1614/WS-D-11-00192.1","Mock et al. (2012)"
"205",8,"8 A split-plot randomized complete block design study with 6 replications was conducted at 2 sites from 2006-2008 in West Lafayette, IN, Vincennes, IN investigating the effects of crop rotation and weed management in a maize/soybean system (Mock et al., 2012).",2,"mono","density of soybean cyst nematode eggs in spring",0,NA,NA,"no winter cover crop",2,NA,NA,"winter wheat cover crop","They found density of soybean cyst nematode eggs in the cover crop treatments (Italian ryegrass and winter wheat) were generally not different from the untreated controls. ",NA,"8 Plots received one of the following cover crop treatments: winter fallow (control), Italian ryegrass @ 34 kg/ha, winter wheat @ 67 kg/ha. 8Cover crops were broadcasted and no-till drilled. 8 Plots were 82.81 sq m.","8 Mock, V.A., Creech, J.E., Ferris, V.R., Faghihi, J., Westphal, A., Santini, J.B. & Johnson, W.G. (2012). Influence of winter annual weed management and crop rotation on soybean cyst nematode (Heterodera glycines) and winter annual weeds: Years four and five. Weed Science, 60: 634-640. DOI: 10.1614/WS-D-11-00192.1","Mock et al. (2012)"
"206",8,"8 A split-plot randomized complete block design study with 6 replications was conducted at 2 sites from 2006-2008 in West Lafayette, IN, Vincennes, IN investigating the effects of crop rotation and weed management in a maize/soybean system (Mock et al., 2012).",0,"mono","total density of winter weeds after 5 years",0,NA,NA,"no winter cover crop",1,NA,NA,"Italian ryegrass cover crop","They found after 5 years of the cover crop treatments (Italian ryegrass and winter wheat) winter annual weed densities were generally similar to the untreated controls. ","""Cover crops were generally similar to the nontreated check. One exception was total winter annual weeds where the Italian ryegrass cover crop had higher weed density than did the wheat cover crop or the nontreated check. The high level of winter mortality of Italian ryegrass at this site may have inhibited the ability of this cover crop to suppress weed growth. In addition, the soil disturbance from the drill may have promoted additional weed density, resulting in higher weed density than the nontreated check had.
over a fairly wide range of temperatures, but the rate of SCN
growth and development is strongly temperature dependent.
The rate of SCN egg development increases linearly with
temperature between 15 and 30 C but ceases all together at
temperatures below 10 C (Alston and Schmitt 1988).
Previous studies have shown that henbit and purple deadnettle
can support SCN reproduction at levels comparable to SCNsusceptible
soybean in the greenhouse (Creech et al. 2007a;
Venkatesh et al. 2000). In the field, however, soil temperatures
are not optimal for SCN development at the time that
winter annual weeds are actively growing. Soil temperature
data collected in these plots over the course of the study
suggest that the period of overlap between high SCN activity
and winter annual weed growth is likely limited to a few weeks
in early autumn and late spring (data not shown).
Although the ability of SCN to reproduce on henbit and
purple deadnettle under field conditions in Indiana, Illinois,
and Ohio has also been confirmed (Creech et al. 2005,
2007b), the results of this 5-yr study suggest that SCN
reproduction on winter annual weeds appears to contribute
little, if any, to the overall SCN population levels in the field.
Nelson et al. (2006) reported an inconsistent response of SCN
to winter annual weed management in Missouri where the few
treatment differences that were observed in a single year were
not significant in another year.
Crop Yield. Soybean yield varied SCN hatching, root penetration, and development occur over a fairly wide range of temperatures, but the rate of SCN growth and development is strongly temperature dependent. The rate of SCN egg development increases linearly with temperature between 15 and 30 C but ceases all together at temperatures below 10 C (Alston and Schmitt 1988). Previous studies have shown that henbit and purple deadnettle can support SCN reproduction at levels comparable to SCN susceptible soybean in the greenhouse (Creech et al. 2007a; Venkatesh et al. 2000). In the field, however, soil temperatures are not optimal for SCN development at the time that winter annual weeds are actively growing. Soil temperature data collected in these plots over the course of the study suggest that the period of overlap between high SCN activity and winter annual weed growth is likely limited to a few weeks in early autumn and late spring (data not shown). Although the ability of SCN to reproduce on henbit and purple deadnettle under field conditions in Indiana, Illinois, and Ohio has also been confirmed (Creech et al. 2005,  2007b), the results of this 5-yr study suggest that SCN reproduction on winter annual weeds appears to contribute little, if any, to the overall SCN population levels in the field. Nelson et al. (2006) reported an inconsistent response of SCN to winter annual weed management in Missouri where the few treatment differences that were observed in a single year were not significant in another year.","8 Plots received one of the following cover crop treatments: winter fallow (control), Italian ryegrass @ 34 kg/ha, winter wheat @ 67 kg/ha. 8Cover crops were broadcasted and no-till drilled. 8 Plots were 82.81 sq m.","8 Mock, V.A., Creech, J.E., Ferris, V.R., Faghihi, J., Westphal, A., Santini, J.B. & Johnson, W.G. (2012). Influence of winter annual weed management and crop rotation on soybean cyst nematode (Heterodera glycines) and winter annual weeds: Years four and five. Weed Science, 60: 634-640. DOI: 10.1614/WS-D-11-00192.1","Mock et al. (2012)"
"207",8,"8 A split-plot randomized complete block design study with 6 replications was conducted at 2 sites from 2006-2008 in West Lafayette, IN, Vincennes, IN investigating the effects of crop rotation and weed management in a maize/soybean system (Mock et al., 2012).",0,"mono","total density of winter weeds after 5 years",0,NA,NA,"no winter cover crop",2,NA,NA,"winter wheat cover crop","They found after 5 years of the cover crop treatments (Italian ryegrass and winter wheat) winter annual weed densities were generally similar to the untreated controls. ","""Cover crops were generally similar to the nontreated check. One exception was total winter annual weeds where the Italian ryegrass cover crop had higher weed density than did the wheat cover crop or the nontreated check. The high level of winter mortality of Italian ryegrass at this site may have inhibited the ability of this cover crop to suppress weed growth. In addition, the soil disturbance from the drill may have promoted additional weed density, resulting in higher weed density than the nontreated check had.
over a fairly wide range of temperatures, but the rate of SCN
growth and development is strongly temperature dependent.
The rate of SCN egg development increases linearly with
temperature between 15 and 30 C but ceases all together at
temperatures below 10 C (Alston and Schmitt 1988).
Previous studies have shown that henbit and purple deadnettle
can support SCN reproduction at levels comparable to SCNsusceptible
soybean in the greenhouse (Creech et al. 2007a;
Venkatesh et al. 2000). In the field, however, soil temperatures
are not optimal for SCN development at the time that
winter annual weeds are actively growing. Soil temperature
data collected in these plots over the course of the study
suggest that the period of overlap between high SCN activity
and winter annual weed growth is likely limited to a few weeks
in early autumn and late spring (data not shown).
Although the ability of SCN to reproduce on henbit and
purple deadnettle under field conditions in Indiana, Illinois,
and Ohio has also been confirmed (Creech et al. 2005,
2007b), the results of this 5-yr study suggest that SCN
reproduction on winter annual weeds appears to contribute
little, if any, to the overall SCN population levels in the field.
Nelson et al. (2006) reported an inconsistent response of SCN
to winter annual weed management in Missouri where the few
treatment differences that were observed in a single year were
not significant in another year.
Crop Yield. Soybean yield varied SCN hatching, root penetration, and development occur over a fairly wide range of temperatures, but the rate of SCN growth and development is strongly temperature dependent. The rate of SCN egg development increases linearly with temperature between 15 and 30 C but ceases all together at temperatures below 10 C (Alston and Schmitt 1988). Previous studies have shown that henbit and purple deadnettle can support SCN reproduction at levels comparable to SCN susceptible soybean in the greenhouse (Creech et al. 2007a; Venkatesh et al. 2000). In the field, however, soil temperatures are not optimal for SCN development at the time that winter annual weeds are actively growing. Soil temperature data collected in these plots over the course of the study suggest that the period of overlap between high SCN activity and winter annual weed growth is likely limited to a few weeks in early autumn and late spring (data not shown). Although the ability of SCN to reproduce on henbit and purple deadnettle under field conditions in Indiana, Illinois, and Ohio has also been confirmed (Creech et al. 2005,  2007b), the results of this 5-yr study suggest that SCN reproduction on winter annual weeds appears to contribute little, if any, to the overall SCN population levels in the field. Nelson et al. (2006) reported an inconsistent response of SCN to winter annual weed management in Missouri where the few treatment differences that were observed in a single year were not significant in another year.","8 Plots received one of the following cover crop treatments: winter fallow (control), Italian ryegrass @ 34 kg/ha, winter wheat @ 67 kg/ha. 8Cover crops were broadcasted and no-till drilled. 8 Plots were 82.81 sq m.","8 Mock, V.A., Creech, J.E., Ferris, V.R., Faghihi, J., Westphal, A., Santini, J.B. & Johnson, W.G. (2012). Influence of winter annual weed management and crop rotation on soybean cyst nematode (Heterodera glycines) and winter annual weeds: Years four and five. Weed Science, 60: 634-640. DOI: 10.1614/WS-D-11-00192.1","Mock et al. (2012)"
"208",8,"8 A split-plot randomized complete block design study with 6 replications was conducted at 2 sites from 2006-2008 in West Lafayette, IN, Vincennes, IN investigating the effects of crop rotation and weed management in a maize/soybean system (Mock et al., 2012).",1,"mono","total density of winter weeds in spring",0,NA,NA,"no winter cover crop",1,NA,NA,"Italian ryegrass cover crop","They found winter annual weed densities in the cover crop–treated plots were generally not different from that of the nontreated check. ","""Cover crops were generally similar to the nontreated check. One exception was total winter annual weeds where the Italian ryegrass cover crop had higher weed densities than the wheat cover crop or the nontreated check. The high level of winter mortality of Italian ryegrass at this site may have inhibited the ability of this cover crop to suppress weed growth. In addition, the soil disturbance from the drill may have promoted additional weed density, resulting in higher weed density than the nontreated check had.
over a fairly wide range of temperatures, but the rate of SCN
growth and development is strongly temperature dependent.
The rate of SCN egg development increases linearly with
temperature between 15 and 30 C but ceases all together at
temperatures below 10 C (Alston and Schmitt 1988).
Previous studies have shown that henbit and purple deadnettle
can support SCN reproduction at levels comparable to SCNsusceptible
soybean in the greenhouse (Creech et al. 2007a;
Venkatesh et al. 2000). In the field, however, soil temperatures
are not optimal for SCN development at the time that
winter annual weeds are actively growing. Soil temperature
data collected in these plots over the course of the study
suggest that the period of overlap between high SCN activity
and winter annual weed growth is likely limited to a few weeks
in early autumn and late spring (data not shown).
Although the ability of SCN to reproduce on henbit and
purple deadnettle under field conditions in Indiana, Illinois,
and Ohio has also been confirmed (Creech et al. 2005,
2007b), the results of this 5-yr study suggest that SCN
reproduction on winter annual weeds appears to contribute
little, if any, to the overall SCN population levels in the field.
Nelson et al. (2006) reported an inconsistent response of SCN
to winter annual weed management in Missouri where the few
treatment differences that were observed in a single year were
not significant in another year.
Crop Yield. Soybean yield varied SCN hatching, root penetration, and development occur over a fairly wide range of temperatures, but the rate of SCN growth and development is strongly temperature dependent. The rate of SCN egg development increases linearly with temperature between 15 and 30 C but ceases all together at temperatures below 10 C (Alston and Schmitt 1988). Previous studies have shown that henbit and purple deadnettle can support SCN reproduction at levels comparable to SCN susceptible soybean in the greenhouse (Creech et al. 2007a; Venkatesh et al. 2000). In the field, however, soil temperatures are not optimal for SCN development at the time that winter annual weeds are actively growing. Soil temperature data collected in these plots over the course of the study suggest that the period of overlap between high SCN activity and winter annual weed growth is likely limited to a few weeks in early autumn and late spring (data not shown). Although the ability of SCN to reproduce on henbit and purple deadnettle under field conditions in Indiana, Illinois, and Ohio has also been confirmed (Creech et al. 2005,  2007b), the results of this 5-yr study suggest that SCN reproduction on winter annual weeds appears to contribute little, if any, to the overall SCN population levels in the field. Nelson et al. (2006) reported an inconsistent response of SCN to winter annual weed management in Missouri where the few treatment differences that were observed in a single year were not significant in another year.","8 Plots received one of the following cover crop treatments: winter fallow (control), Italian ryegrass @ 34 kg/ha, winter wheat @ 67 kg/ha. 8Cover crops were broadcasted and no-till drilled. 8 Plots were 82.81 sq m.","8 Mock, V.A., Creech, J.E., Ferris, V.R., Faghihi, J., Westphal, A., Santini, J.B. & Johnson, W.G. (2012). Influence of winter annual weed management and crop rotation on soybean cyst nematode (Heterodera glycines) and winter annual weeds: Years four and five. Weed Science, 60: 634-640. DOI: 10.1614/WS-D-11-00192.1","Mock et al. (2012)"
"209",8,"8 A split-plot randomized complete block design study with 6 replications was conducted at 2 sites from 2006-2008 in West Lafayette, IN, Vincennes, IN investigating the effects of crop rotation and weed management in a maize/soybean system (Mock et al., 2012).",2,"mono","total density of winter weeds in spring",0,NA,NA,"no winter cover crop",1,NA,NA,"Italian ryegrass cover crop","They found winter annual weed densities in the cover crop–treated plots were generally not different from that of the nontreated check. ","""Cover crops were generally similar to the nontreated check. One exception was total winter annual weeds where the Italian ryegrass cover crop had higher weed density than did the wheat cover crop or the nontreated check. The high level of winter mortality of Italian ryegrass at this site may have inhibited the ability of this cover crop to suppress weed growth. In addition, the soil disturbance from the drill may have promoted additional weed density, resulting in higher weed density than the nontreated check had.
over a fairly wide range of temperatures, but the rate of SCN
growth and development is strongly temperature dependent.
The rate of SCN egg development increases linearly with
temperature between 15 and 30 C but ceases all together at
temperatures below 10 C (Alston and Schmitt 1988).
Previous studies have shown that henbit and purple deadnettle
can support SCN reproduction at levels comparable to SCNsusceptible
soybean in the greenhouse (Creech et al. 2007a;
Venkatesh et al. 2000). In the field, however, soil temperatures
are not optimal for SCN development at the time that
winter annual weeds are actively growing. Soil temperature
data collected in these plots over the course of the study
suggest that the period of overlap between high SCN activity
and winter annual weed growth is likely limited to a few weeks
in early autumn and late spring (data not shown).
Although the ability of SCN to reproduce on henbit and
purple deadnettle under field conditions in Indiana, Illinois,
and Ohio has also been confirmed (Creech et al. 2005,
2007b), the results of this 5-yr study suggest that SCN
reproduction on winter annual weeds appears to contribute
little, if any, to the overall SCN population levels in the field.
Nelson et al. (2006) reported an inconsistent response of SCN
to winter annual weed management in Missouri where the few
treatment differences that were observed in a single year were
not significant in another year.
Crop Yield. Soybean yield varied SCN hatching, root penetration, and development occur over a fairly wide range of temperatures, but the rate of SCN growth and development is strongly temperature dependent. The rate of SCN egg development increases linearly with temperature between 15 and 30 C but ceases all together at temperatures below 10 C (Alston and Schmitt 1988). Previous studies have shown that henbit and purple deadnettle can support SCN reproduction at levels comparable to SCN susceptible soybean in the greenhouse (Creech et al. 2007a; Venkatesh et al. 2000). In the field, however, soil temperatures are not optimal for SCN development at the time that winter annual weeds are actively growing. Soil temperature data collected in these plots over the course of the study suggest that the period of overlap between high SCN activity and winter annual weed growth is likely limited to a few weeks in early autumn and late spring (data not shown). Although the ability of SCN to reproduce on henbit and purple deadnettle under field conditions in Indiana, Illinois, and Ohio has also been confirmed (Creech et al. 2005,  2007b), the results of this 5-yr study suggest that SCN reproduction on winter annual weeds appears to contribute little, if any, to the overall SCN population levels in the field. Nelson et al. (2006) reported an inconsistent response of SCN to winter annual weed management in Missouri where the few treatment differences that were observed in a single year were not significant in another year.","8 Plots received one of the following cover crop treatments: winter fallow (control), Italian ryegrass @ 34 kg/ha, winter wheat @ 67 kg/ha. 8Cover crops were broadcasted and no-till drilled. 8 Plots were 82.81 sq m.","8 Mock, V.A., Creech, J.E., Ferris, V.R., Faghihi, J., Westphal, A., Santini, J.B. & Johnson, W.G. (2012). Influence of winter annual weed management and crop rotation on soybean cyst nematode (Heterodera glycines) and winter annual weeds: Years four and five. Weed Science, 60: 634-640. DOI: 10.1614/WS-D-11-00192.1","Mock et al. (2012)"
