review,uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,title_lower
cc,WOS:000577531900004,Cover crops use in Midwestern US agriculture: perceived benefits and net returns,RENEWABLE AGRICULTURE AND FOOD SYSTEMS,1,35,38-48,FEB,2020,"Plastina, Alejandro | Liu, Fangge | Miguez, Fernando | Carlson, Sarah",Cover crops | focus groups | net returns | partial budgets | perceptions,10.1017/S1742170518000194,NA,OA1CE,1742-1705,NA,cover crops use in midwestern us agriculture: perceived benefits and net returns
cc,WOS:000527342100004,Evaluating short-season soybean management adaptations for cover crop rotations with a crop simulation model,FIELD CROPS RESEARCH,NA,250,,MAY 1,2020,"Sciarresi, Cintia | Proctor, Chris | Haramoto, Erin R. | Lindsey, Laura E. | Carmona, Gabriela Inveninato | Elmore, Roger | Everhart, Sydney | Looker, Wayde | Guzman, Margarita Marroquin | McMechan, Justin | Wehrbein, Joshua | Werle, Rodrigo | Salmeron, Montserrat",DSSAT- CROPGRO | Model calibration | Cover crops | Irrigation | Soybean maturity group,10.1016/j.fcr.2020.107734,NA,LF3TC,0378-4290,NA,evaluating short-season soybean management adaptations for cover crop rotations with a crop simulation model
cc,WOS:000514003800027,"The synchrony of cover crop decomposition, enzyme activity, and nitrogen availability in a corn agroecosystem in the Midwest United States",SOIL & TILLAGE RESEARCH,NA,197,,MAR,2020,"Nevins, Clayton J. | Lacey, Corey | Armstrong, Shalamar",Nitrogen availability | Soil enzyme activity | Cover crops | No-tillage | Soil microbial community | Nitrogen cycling | Carbon cycling,10.1016/j.still.2019.104518,NA,KM3EH,0167-1987,NA,"the synchrony of cover crop decomposition, enzyme activity, and nitrogen availability in a corn agroecosystem in the midwest united states"
cc,WOS:000539994500025,"Crop rotation, but not cover crops, influenced soil bacterial community composition in a corn -soybean system in southern Wisconsin",APPLIED SOIL ECOLOGY,NA,154,,OCT,2020,"Chamberlain, Lindsay A. | Bolton, Marian L. | Cox, Madison S. | Suen, Garret | Conley, Shawn P. | Ane, Jean-Michel",Crop rotation | Cover crops | Soil microbiome | Bacterial communities | 16S Miseq rRNA sequencing,10.1016/j.apsoil.2020.103603,NA,LX7GA,0929-1393,NA,"crop rotation, but not cover crops, influenced soil bacterial community composition in a corn -soybean system in southern wisconsin"
cc,WOS:000513734200005,"Interseeded annual ryegrass, oilseed radish, and crimson clover tolerance to residual herbicides commonly used in corn",WEED TECHNOLOGY,1,34,35-41,FEB,2020,"Brooker, Aaron P. | Sprague, Christy L. | Renner, Karen A.",cover crops | residual herbicides,10.1017/wet.2019.90,NA,KL9KB,0890-037X,NA,"interseeded annual ryegrass, oilseed radish, and crimson clover tolerance to residual herbicides commonly used in corn"
cc,WOS:000513734200001,Herbicide programs for the termination of grass and broadleaf cover crop species,WEED TECHNOLOGY,1,34,1-10,FEB,2020,"Whalen, Derek M. | Bish, Mandy D. | Young, Bryan G. | Conley, Shawn P. | Reynolds, Daniel B. | Norsworthy, Jason K. | Bradley, Kevin W.",Mark VanGessel | University of Delaware | 2 | 4-D | clethodim | dicamba | glufosinate | glyphosate | paraquat | saflufenacil | Preplant control | burndown,10.1017/wet.2019.73,NA,KL9KB,0890-037X,NA,herbicide programs for the termination of grass and broadleaf cover crop species
cc,WOS:000636219500007,Dryland cover crop soil health benefits are maintained with grazing in the US High and Central Plains,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,NA,313,,JUN 15,2021,"Kelly, Courtland | Schipanski, Meagan E. | Tucker, Angela | Trujillo, Wilma | Holman, Johnathon D. | Obour, Augustine K. | Johnson, S. K. | Brummer, Joe E. | Haag, Lucas | Fonte, Steven J.",Aggregate stability | Integrated crop-livestock systems | Summer fallow | Water use | Winter wheat,10.1016/j.agee.2021.107358,NA,RH4VY,0167-8809,NA,dryland cover crop soil health benefits are maintained with grazing in the us high and central plains
cc,WOS:000621947900001,Advancing on-farm research with UAVs: Cover crop effects on crop growth and yield,AGRONOMY JOURNAL,NA,NA,,FEB 23,2021,"Yuan, Mingwei | Burjel, Juan C. | Martin, Nicholas F. | Isermann, Jim | Goeser, Nicholas | Pittelkow, Cameron M.",,10.1002/agj2.20546,NA,QM7IE,0002-1962,NA,advancing on-farm research with uavs: cover crop effects on crop growth and yield
cc,WOS:000632455500008,Environmental trade-offs of relay-cropping winter cover crops with soybean in a maize-soybean cropping system,AGRICULTURAL SYSTEMS,NA,189,,APR,2021,"Cecchin, Andrea | Pourhashem, Ghasideh | Gesch, Russ W. | Lenssen, Andrew W. | Mohammed, Yesuf A. | Patel, Swetabh | Berti, Marisol T.",Life cycle assessment | Winter camelina | Field pennycress | Soil erosion | Nutrient losses | Relay-cropping,10.1016/j.agsy.2021.103062,NA,RB9WK,0308-521X,NA,environmental trade-offs of relay-cropping winter cover crops with soybean in a maize-soybean cropping system
cc,WOS:000566777400001,Cover crops and precipitation influence soluble reactive phosphorus losses via tile drain discharge in an agricultural watershed,HYDROLOGICAL PROCESSES,23,34,4446-4458,NOV 15,2020,"Trentman, Matt T. | Tank, Jennifer L. | Royer, Todd V. | Speir, Shannon L. | Mahl, Ursula H. | Sethna, Lienne R.",agriculture | cover crops | phosphorus | precipitation,10.1002/hyp.13870,NA,OJ3DR,0885-6087,NA,cover crops and precipitation influence soluble reactive phosphorus losses via tile drain discharge in an agricultural watershed
cc,WOS:000592829200001,Seeding Rates and Productivity of Broadcast Interseeded Cover Crops,AGRONOMY-BASEL,11,10,,NOV,2020,"Koehler-Cole, Katja | Elmore, Roger W.",broadcasting | interseeding | cover crops | seeding rates | cereal rye | hairy vetch,10.3390/agronomy10111723,NA,OW3ZN,NA,NA,seeding rates and productivity of broadcast interseeded cover crops
cc,WOS:000624760700001,The Environmental Impact of Ecological Intensification in Soybean Cropping Systems in the US Upper Midwest,SUSTAINABILITY,4,13,,FEB,2021,"Cecchin, Andrea | Pourhashem, Ghasideh | Gesch, Russ W. | Mohammed, Yesuf A. | Patel, Swetabh | Lenssen, Andrew W. | Berti, Marisol T.",life cycle assessment | cover crop | winter camelina | field pennycress | soybean | soil erosion | relay-cropping | global warming potential | eutrophication | soil organic carbon,10.3390/su13041696,NA,QQ8HM,NA,NA,the environmental impact of ecological intensification in soybean cropping systems in the us upper midwest
cc,WOS:000616232300082,Influence of rye cover cropping on denitrification potential and year-round field N2O emissions,SCIENCE OF THE TOTAL ENVIRONMENT,NA,765,,APR 15,2021,"Foltz, Mary E. | Kent, Angela D. | Koloutsou-Vakakis, Sotiria | Zilles, Julie L.",Corn | DNDC model | Denitrifying enzyme activity | Nitrous oxide,10.1016/j.scitotenv.2020.144295,NA,QE5FL,0048-9697,NA,influence of rye cover cropping on denitrification potential and year-round field n2o emissions
cc,WOS:000564754800001,Effect of Wheat Cover Crop and Split Nitrogen Application on Corn Yield and Nitrogen Use Efficiency,AGRONOMY-BASEL,8,10,,AUG,2020,"Adeyemi, Oladapo | Keshavarz-Afshar, Reza | Jahanzad, Emad | Battaglia, Martin Leonardo | Luo, Yuan | Sadeghpour, Amir",cover crop | nitrogen fertilizer rate | split nitrogen application | nitrogen use efficiency | wheat,10.3390/agronomy10081081,NA,NH6CA,NA,NA,effect of wheat cover crop and split nitrogen application on corn yield and nitrogen use efficiency
cc,WOS:000567811000001,Seasonal changes of soil carbon fractions and enzyme activities in response to winter cover crops under long-term rotation and tillage systems,EUROPEAN JOURNAL OF SOIL SCIENCE,2,72,886-899,MAR,2021,"Singh, Jasdeep | Kumar, Sandeep",cover crops | labile carbon fractions and enzymes | no-till | seasonal variations,10.1111/ejss.13028,NA,QP0JY,1351-0754,NA,seasonal changes of soil carbon fractions and enzyme activities in response to winter cover crops under long-term rotation and tillage systems
cc,WOS:000609999200011,Responses of soil microbial community structure and greenhouse gas fluxes to crop rotations that include winter cover crops,GEODERMA,NA,385,,MAR 1,2021,"Singh, Jasdeep | Kumar, Sandeep",Winter cover crops | Fallow | Diversified crop rotations | Greenhouse gas emissions | Maize-soybean | Maize-soybean-oats-winter wheat | PLFA | Microbial community,10.1016/j.geoderma.2020.114843,NA,PV5AB,0016-7061,NA,responses of soil microbial community structure and greenhouse gas fluxes to crop rotations that include winter cover crops
cc,WOS:000495117200001,Mechanisms underlying limited soil carbon gains in perennial and cover-cropped bioenergy systems revealed by stable isotopes,GLOBAL CHANGE BIOLOGY BIOENERGY,1,12,101-117,JAN,2020,"Ye, Chenglong | Hall, Steven J.",C-3 and C-4 plants | carbon sequestration | carbon stable isotopes | carbonate | cover crop | deep soil | no-till | reconstructed prairie | soil respiration,10.1111/gcbb.12657,NA,LX7IJ,1757-1693,NA,mechanisms underlying limited soil carbon gains in perennial and cover-cropped bioenergy systems revealed by stable isotopes
cc,WOS:000543391800066,Reduction of Nitrogen Fertilizer Requirements and Nitrous Oxide Emissions Using Legume Cover Crops in a No-Tillage Sorghum Production System,SUSTAINABILITY,11,12,,JUN,2020,"Mahama, G. Y. | Prasad, P. V. V. | Roozeboom, K. L. | Nippert, J. B. | Rice, C. W.",crop rotation | cover crops | greenhouse gas emissions | legumes | nitrogen management | nitrous oxide | cropping system | sorghum,10.3390/su12114403,NA,MC6JX,NA,NA,reduction of nitrogen fertilizer requirements and nitrous oxide emissions using legume cover crops in a no-tillage sorghum production system
cc,WOS:000553893500001,An Analysis of the Economic Effects of Cover Crop Use on Farm Net Returns per Acre in Central Indiana,SUSTAINABILITY,12,12,,JUN,2020,"Hughes, Megan N. | Langemeier, Michael R.",cover crops | net returns | partial budget | Indiana | cereal rye | annual rye | oats and radish,10.3390/su12125104,NA,MR9FD,NA,NA,an analysis of the economic effects of cover crop use on farm net returns per acre in central indiana
cc,WOS:000528659100001,Does climate change framing matter? Evidence from an experiment of crop advisors in the Midwestern United States,CLIMATIC CHANGE,3,162,1031-1044,OCT,2020,"Singh, Ajay S. | Church, Sarah P. | Dang, Layla | Hennes, Erin P. | Prokopy, Linda S.",Climate change | Framing | Conservation | Crop advisor | Cover crops,10.1007/s10584-020-02703-8,NA,OF2RW,0165-0009,NA,does climate change framing matter? evidence from an experiment of crop advisors in the midwestern united states
cc,WOS:000584390800010,Changes in Soil Hydro-Physical Properties by Cover Crops Relative to Tillage Management,EURASIAN SOIL SCIENCE,10,53,1446-1454,OCT,2020,"Cercioglu, M.",bulk density | cover crop | K-s | soil pores | tillage | water content,10.1134/S1064229320100051,NA,OK1DB,1064-2293,NA,changes in soil hydro-physical properties by cover crops relative to tillage management
cc,WOS:000541730800025,"Evaluation of diverse cover crops as hosts of two populations of soybean cyst nematode, Heterodera glycines",CROP PROTECTION,NA,135,,SEP,2020,"Acharya, Krishna | Yan, Guiping | Berti, Marisol T.",Heteroderea glycines | Reproduction | Female index | Cover crops | Hosting ability,10.1016/j.cropro.2020.105205,NA,MA2FA,0261-2194,NA,"evaluation of diverse cover crops as hosts of two populations of soybean cyst nematode, heterodera glycines"
cc,WOS:000498751000012,Rapid and distinct responses of particulate and mineral-associated organic nitrogen to conservation tillage and cover crops,GEODERMA,NA,359,,FEB 1,2020,"Jilling, Andrea | Kane, Daniel | Williams, Alwyn | Yannarell, Anthony C. | Davis, Adam | Jordan, Nicholas R. | Koide, Roger T. | Mortensen, David A. | Smith, Richard G. | Snapp, Sieglinde S. | Spokas, Kurt A. | Grandy, A. Stuart",Soil organic matter fractions | Tillage | Cover crops | Nitrogen availability | Particulate organic matter | Mineral-associated organic matter,10.1016/j.geoderma.2019.114001,NA,JQ1ZJ,0016-7061,NA,rapid and distinct responses of particulate and mineral-associated organic nitrogen to conservation tillage and cover crops
cc,WOS:000597226200001,Effects of cover crops on soil CO2 and N2O emissions across topographically diverse agricultural landscapes in corn-soybean-wheat organic transition,EUROPEAN JOURNAL OF AGRONOMY,NA,122,,JAN,2021,"Nguyen, L. T. T. | Kravchenko, A. N.",GHG emission | Cover crop mixtures | Plant residues | Organic farming | Surface topography,10.1016/j.eja.2020.126189,NA,PC8DY,1161-0301,NA,effects of cover crops on soil co2 and n2o emissions across topographically diverse agricultural landscapes in corn-soybean-wheat organic transition
cc,WOS:000600899400001,Surface runoff and nutrient dynamics in cover crop-soybean systems in the Upper Midwest,JOURNAL OF ENVIRONMENTAL QUALITY,1,50,158-171,JAN,2021,"Weyers, Sharon L. | Gesch, Russ W. | Forcella, Frank | Eberle, Carrie A. | Thom, Matthew D. | Matthees, Heather L. | Ott, Matthew | Feyereisen, Gary W. | Strock, Jeffrey S.",,10.1002/jeq2.20135,NA,QG3HO,0047-2425,NA,surface runoff and nutrient dynamics in cover crop-soybean systems in the upper midwest
cc,WOS:000513232600080,Faba Bean and Pea Can Provide Late-Fall Forage Grazing without Affecting Maize Yield the Following Season,AGRONOMY-BASEL,1,10,,JAN,2020,"Andersen, Bryce J. | Samarappuli, Dulan P. | Wick, Abbey | Berti, Marisol T.",faba bean | forage pea | fall grazing | cover crop | catch crop | nutrient cycling,10.3390/agronomy10010080,NA,KL2AV,NA,NA,faba bean and pea can provide late-fall forage grazing without affecting maize yield the following season
cc,WOS:000584311800001,Drainage N Loads Under Climate Change with Winter Rye Cover Crop in a Northern Mississippi River Basin Corn-Soybean Rotation,SUSTAINABILITY,18,12,,SEP,2020,"Malone, Robert | Garbrecht, Jurgen | Busteed, Phillip | Hatfield, Jerry | Todey, Dennis | Gerlitz, Jade | Fang, Quanxiao | Sima, Matthew | Radke, Anna | Ma, Liwang | Qi, Zhiming | Wu, Huaiqing | Jaynes, Dan | Kaspar, Thomas",drainage | cover crop | RZWQM | model | climate change | nitrate | hypoxia,10.3390/su12187630,NA,OJ9ZG,NA,NA,drainage n loads under climate change with winter rye cover crop in a northern mississippi river basin corn-soybean rotation
cc,WOS:000634154100001,Evaluating high-resolution optical and thermal reflectance of maize interseeded with cover crops across spatial scales using remotely sensed imagery,AGRONOMY JOURNAL,NA,NA,,MAR 24,2021,"Brooker, Aaron | Renner, Karen | Price, Richard F. | Basso, Bruno",,10.1002/agj2.20592,NA,RE4VP,0002-1962,NA,evaluating high-resolution optical and thermal reflectance of maize interseeded with cover crops across spatial scales using remotely sensed imagery
cc,WOS:000612790200010,Efficacy of residual herbicides influenced by cover-crop residue for control of Amaranthus palmeri and A. tuberculatus in soybean,WEED TECHNOLOGY,1,35,77-81,FEB,2021,"Perkins, Clay M. | Gage, Karla L. | Norsworthy, Jason K. | Young, Bryan G. | Bradley, Kevin W. | Bish, Mandy D. | Hager, Aaron | Steckel, Lawrence E.",Acetochlor | flumioxazin | pyroxasulfone | S-metolachlor | Palmer amaranth | Amaranthus palmeri S | Wats | waterhemp | Amaranthus tuberculatus (Moq) Sauer | cereal rye | Secale cereale L | hairy vetch | Vicia villosa Roth | soybean | Glycine max (L.) Merr | Residual control,10.1017/wet.2020.77,NA,PZ5OR,0890-037X,NA,efficacy of residual herbicides influenced by cover-crop residue for control of amaranthus palmeri and a. tuberculatus in soybean
cc,WOS:000566668900031,Winter rye does not increase microbial necromass contributions to soil organic carbon in continuous corn silage in North Central US,SOIL BIOLOGY & BIOCHEMISTRY,NA,148,,SEP,2020,"West, Jaimie R. | Cates, Anna M. | Ruark, Matthew D. | Deiss, Leonardo | Whitman, Thea | Rui, Yichao",Soil organic carbon | Microbial necromass | Amino sugars | Mid-DRIFTS | Corn silage | Cover cropping,10.1016/j.soilbio.2020.107899,NA,NK3YD,0038-0717,NA,winter rye does not increase microbial necromass contributions to soil organic carbon in continuous corn silage in north central us
cc,WOS:000598458700002,Effect of cereal rye and canola on winter and summer annual weed emergence in corn,WEED TECHNOLOGY,6,34,787-793,DEC,2020,"DeSimini, Stephanie A. | Gibson, Kevin D. | Armstrong, Shalamar D. | Zimmer, Marcelo | Maia, Lucas O. R. | Johnson, William G.",Cover crop termination | burndown program | spring preplant application | weed suppression | Glufosinate | glyphosate | giant ragweed | Ambrosia trifida L | horseweed | Conyza canadensis L | Cronq | canola | Brassica napus L | cereal rye | Secale cereale L | corn | Zea mays L,10.1017/wet.2020.51,NA,PE6FE,0890-037X,NA,effect of cereal rye and canola on winter and summer annual weed emergence in corn
cc,WOS:000615237300037,Cover crops and weed suppression in the US Midwest: A meta-analysis and modeling study,AGRICULTURAL & ENVIRONMENTAL LETTERS,1,5,,NA,2020,"Nichols, Virginia | Martinez-Feria, Rafael | Weisberger, David | Carlson, Sarah | Basso, Bruno | Basche, Andrea",,10.1002/ael2.20022,NA,QD0SB,NA,NA,cover crops and weed suppression in the us midwest: a meta-analysis and modeling study
cc,WOS:000555935800001,Anthropogenic and Inherent Effects on Soil Organic Carbon across the U.S,SUSTAINABILITY,14,12,,JUL,2020,"Nunes, Marcio R. | van Es, Harold M. | Veum, Kristen S. | Amsili, Joseph P. | Karlen, Douglas L.",cropping systems | cover crops | no-till | soil health | soil restoration | tillage systems,10.3390/su12145695,NA,MU8RX,NA,NA,anthropogenic and inherent effects on soil organic carbon across the u.s
cc,WOS:000637035600024,Efficacy of Cover Crops for Pollinator Habitat Provision and Weed Suppression,ENVIRONMENTAL ENTOMOLOGY,1,50,208-221,FEB,2021,"Bryan, Casey J. | Sipes, Sedonia D. | Arduser, Mike | Kassim, Leila | Gibson, David J. | Scott, Drew A. | Gage, Karla L.",agriculture | conservation | fallow | floral resource availability | pollinator diversity,10.1093/ee/nvaa159,NA,RI6RL,0046-225X,NA,efficacy of cover crops for pollinator habitat provision and weed suppression
cc,WOS:000526517500005,Influence of no-till and a winter rye cover crop on nitrate losses from tile-drained row-crop agriculture in Iowa,JOURNAL OF ENVIRONMENTAL QUALITY,2,49,292-303,MAR-APR,2020,"Waring, Emily R. | Lagzdins, Ainis | Pederson, Carl | Helmers, Matthew J.",,10.1002/jeq2.20056,NA,LE1XM,0047-2425,NA,influence of no-till and a winter rye cover crop on nitrate losses from tile-drained row-crop agriculture in iowa
cc,WOS:000600979500021,Cover crop productivity and subsequent soybean yield in the western Corn Belt,AGRONOMY JOURNAL,4,112,2649-2663,JUL-AUG,2020,"Koehler-Cole, Katja | Elmore, Roger W. | Blanco-Canqui, Humberto | Francis, Charles A. | Shapiro, Charles A. | Proctor, Christopher A. | Ruis, Sabrina J. | Heeren, Derek M. | Irmak, Suat | Ferguson, Richard B.",,10.1002/agj2.20232,NA,PI3FE,0002-1962,NA,cover crop productivity and subsequent soybean yield in the western corn belt
cc,WOS:000513734200020,"2,4-D deposition is reduced and more variable immediately adjacent to cereal rye cover crop rows",WEED TECHNOLOGY,1,34,147-152,FEB,2020,"Haramoto, Erin R. | Sherman, Austin D. | Green, Jonathan D.",Amit Jhala | University of Nebraska | Lincoln | 2 | 4-D | saflufenacil | horseweed | Erigeron canadensis L | ERICA | soybean | Glycine max L | Merr | cereal rye | Secale cereale L | integrated weed management | weed emergence | weed biology | application technology,10.1017/wet.2019.82,NA,KL9KB,0890-037X,NA,"2,4-d deposition is reduced and more variable immediately adjacent to cereal rye cover crop rows"
cc,WOS:000566275900001,Biomass Production with Conservation Practices for Two Iowa Watersheds,JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION,6,56,1030-1044,DEC,2020,"Ha, Miae | Wu, May | Tomer, Mark D. | Gassman, Philip W. | Isenhart, Thomas M. | Arnold, Jeffrey G. | White, Michael J. | Parish, Esther S. | Comer, Kevin S. | Belden, Bill",conservation practices | bioenergy | SWAT | hydrologic modeling | water quality | nutrients,10.1111/1752-1688.12880,NA,PH2HI,1093-474X,NA,biomass production with conservation practices for two iowa watersheds
cc,WOS:000513734200002,Integration of residual herbicides with cover crop termination in soybean,WEED TECHNOLOGY,1,34,11-18,FEB,2020,"Whalen, Derek M. | Shergill, Lovreet S. | Kinne, Lyle P. | Bish, Mandy D. | Bradley, Kevin W.",Cover crop burndown | residue,10.1017/wet.2019.111,NA,KL9KB,0890-037X,NA,integration of residual herbicides with cover crop termination in soybean
cc,WOS:000521164100001,Sustainable intensification of corn silage cropping systems with winter rye,AGRONOMY FOR SUSTAINABLE DEVELOPMENT,2,40,,MAR 23,2020,"West, Jaimie R. | Ruark, Matthew D. | Shelley, Kevin B.",Cover crop | Winter rye | Forage | Nitrogen | Corn silage | Double-cropping | Manure,10.1007/s13593-020-00615-6,NA,KW4VM,1774-0746,NA,sustainable intensification of corn silage cropping systems with winter rye
cc,WOS:000568649900040,Carbon-Negative Biofuel Production,ENVIRONMENTAL SCIENCE & TECHNOLOGY,17,54,10797-10807,SEP 1,2020,"Kim, Seungdo | Zhang, Xuesong | Reddy, Ashwan Daram | Dale, Bruce E. | Thelen, Kurt D. | Jones, Curtis Dinneen | Izaurralde, Roberto Cesar | Runge, Troy | Maravelias, Christos",,10.1021/acs.est.0c01097,NA,NN2VB,0013-936X,NA,carbon-negative biofuel production
cc,WOS:000600979500011,"Irrigation, carbon amelioration, nitrogen, and stover removal effects on continuous corn",AGRONOMY JOURNAL,4,112,2506-2518,JUL-AUG,2020,"Schmer, Marty R. | Jin, Virginia L. | Ferguson, Richard B. | Wienhold, Brian J.",,10.1002/agj2.20192,NA,PI3FE,0002-1962,NA,"irrigation, carbon amelioration, nitrogen, and stover removal effects on continuous corn"
cc,WOS:000518444100006,Cover crop impact on crop production and nutrient loss in a no-till terrace topography,JOURNAL OF SOIL AND WATER CONSERVATION,2,75,153-165,MAR-APR,2020,"Adler, R. L. | Singh, G. | Nelson, K. A. | Weirich, J. | Motavalli, P. P. | Miles, R. J.",best management practices | corn | landscape position | runoff | soybean | tile drainage,10.2489/jswc.75.2.153,NA,KS6VA,0022-4561,NA,cover crop impact on crop production and nutrient loss in a no-till terrace topography
cc,WOS:000629655300002,Cover crops and tillage effects on carbon-nitrogen pools: A lysimeter study,VADOSE ZONE JOURNAL,2,20,,MAR,2021,"Singh, Gurbir | Kaur, Gurpreet | Williard, Karl W. J. | Schoonover, Jon E.",,10.1002/vzj2.20110,NA,QX9IL,NA,NA,cover crops and tillage effects on carbon-nitrogen pools: a lysimeter study
cc,WOS:000551641800001,Cropping System and Rotational Grazing Effects on Soil Fertility and Enzymatic Activity in an Integrated Organic Crop-Livestock System,AGRONOMY-BASEL,6,10,,JUN,2020,"Galindo, Fernando Shintate | Delate, Kathleen | Heins, Bradley | Phillips, Hannah | Smith, Andrew | Pagliari, Paulo Humberto",cattle grazing | conservation agriculture | cover crops | organic cropping systems | soil quality,10.3390/agronomy10060803,NA,MO6OD,NA,NA,cropping system and rotational grazing effects on soil fertility and enzymatic activity in an integrated organic crop-livestock system
cc,WOS:000615919000017,"Influence of low-disturbance fall liquid dairy manure application on corn silage yield, soil nitrate, and rye cover crop growth",JOURNAL OF ENVIRONMENTAL QUALITY,5,49,1298-1309,SEP-OCT,2020,"Sherman, Jessica F. | Young, Eric O. | Jokela, William E. | Cavadini, Jason",,10.1002/jeq2.20085,NA,QE0SY,0047-2425,NA,"influence of low-disturbance fall liquid dairy manure application on corn silage yield, soil nitrate, and rye cover crop growth"
cc,WOS:000532829500012,Effects of combined conservation practices on soil and water quality in the Central Mississippi River Basin,JOURNAL OF SOIL AND WATER CONSERVATION,3,75,340-351,MAY-JUN,2020,"Baffaut, C. | Ghidey, F. | Lerch, R. N. | Veum, K. S. | Sadler, E. J. | Sudduth, K. A. | Kitchen, N. R.",conservation practices | cover crops | no-till | nutrient management | precision agriculture | water quality,10.2489/jswc.75.3.340,NA,LN3GE,0022-4561,NA,effects of combined conservation practices on soil and water quality in the central mississippi river basin
cc,WOS:000586813800012,IMPACT OF PLANTER CLOSING WHEELS ON CORN EMERGENCE IN NO-TILL SYSTEMS,APPLIED ENGINEERING IN AGRICULTURE,5,36,727-732,NA,2020,"Drewry, J. L. | Luck, B. D. | Arriaga, F. J.",Closing wheel | Cover crop | Emergence | No-till | Planter set-up,10.13031/aea.13957,NA,ON6MZ,0883-8542,NA,impact of planter closing wheels on corn emergence in no-till systems
