review,uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,title_lower
cc,WOS:000519607800005,Relay and sequential cropping corn with winter oilseed crops in northern climates,NUTRIENT CYCLING IN AGROECOSYSTEMS,2,116,195-203,MAR,2020,"Liu, Ronghao | Wells, M. Scott | Garcia, Axel y Garcia",Winter camelina | Field pennycress | Cropping systems | Double cropping | Economic return,10.1007/s10705-019-10036-x,NA,KU3KE,1385-1314,NA,relay and sequential cropping corn with winter oilseed crops in northern climates
cc,WOS:000519737500022,"Techno-economic analysis of pennycress production, harvest and post-harvest logistics for renewable jet fuel",RENEWABLE & SUSTAINABLE ENERGY REVIEWS,NA,123,,MAY,2020,"Mousavi-Avval, Seyed Hashem | Shah, Ajay",Feedstock logistics | Oilseeds | Aviation biofuel | Technical feasibility | Uncertainty analysis,10.1016/j.rser.2020.109764,NA,KU5GH,1364-0321,NA,"techno-economic analysis of pennycress production, harvest and post-harvest logistics for renewable jet fuel"
tillage,WOS:000518444100006,Cover crop impact on crop production and nutrient loss in a no-till terrace topography,JOURNAL OF SOIL AND WATER CONSERVATION,2,75,153-165,MAR-APR,2020,"Adler, R. L. | Singh, G. | Nelson, K. A. | Weirich, J. | Motavalli, P. P. | Miles, R. J.",best management practices | corn | landscape position | runoff | soybean | tile drainage,10.2489/jswc.75.2.153,NA,KS6VA,0022-4561,NA,cover crop impact on crop production and nutrient loss in a no-till terrace topography
tillage,WOS:000514003800027,"The synchrony of cover crop decomposition, enzyme activity, and nitrogen availability in a corn agroecosystem in the Midwest United States",SOIL & TILLAGE RESEARCH,NA,197,,MAR,2020,"Nevins, Clayton J. | Lacey, Corey | Armstrong, Shalamar",Nitrogen availability | Soil enzyme activity | Cover crops | No-tillage | Soil microbial community | Nitrogen cycling | Carbon cycling,10.1016/j.still.2019.104518,NA,KM3EH,0167-1987,NA,"the synchrony of cover crop decomposition, enzyme activity, and nitrogen availability in a corn agroecosystem in the midwest united states"
tillage,WOS:000514929300006,Rainfall intensification increases nitrate leaching from tilled but not no-till cropping systems in the US Midwest,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,NA,290,,MAR 1,2020,"Hess, Laura J. T. | Hinckley, Eve-Lyn S. | Robertson, G. Philip | Matson, Pamela A.",Nitrate leaching | Nitrogen | Agriculture | Tillage | Climate change | Precipitation,10.1016/j.agee.2019.106747,NA,KN6EO,0167-8809,NA,rainfall intensification increases nitrate leaching from tilled but not no-till cropping systems in the us midwest
tillage,WOS:000505932500001,Responses of soil biochemical properties and microbial community structure to short and long-term no-till systems,EUROPEAN JOURNAL OF SOIL SCIENCE,NA,NA,,JAN 7,2020,"Sekaran, Udayakumar | Sagar, Kavya Laxmisagra | Denardin, Luiz Gustavo De Oliveira | Singh, Jasdeep | Singh, Navdeep | Abagandura, Gandura Omar | Kumar, Sandeep | Farmaha, Bhupinder Singh | Bly, Anthony | Martins, Amanda Posselt",AMF | conventional till | labile carbon and nitrogen | long-term no-till (NTL) | microbial biomass carbon | microbial community structure | PLFA | short-term no-till (NTS) | soil enzymes,10.1111/ejss.12924,NA,KA6UN,1351-0754,NA,responses of soil biochemical properties and microbial community structure to short and long-term no-till systems
tillage,WOS:000511369000001,Assessing strategies to enhance soil carbon sequestration with the DSSAT-CENTURY model,EUROPEAN JOURNAL OF SOIL SCIENCE,NA,NA,,FEB 6,2020,"Nicoloso, Rodrigo S. | Amado, Telmo J. C. | Rice, Charles W.",best crop management practices | conservation agriculture | modelling | soil organic matter,10.1111/ejss.12938,NA,KI5DB,1351-0754,NA,assessing strategies to enhance soil carbon sequestration with the dssat-century model
tillage,WOS:000515824400045,Assessing and mitigating the effects of agricultural soil erosion on roadside ditches,JOURNAL OF SOILS AND SEDIMENTS,1,20,524-534,JAN,2020,"Streeter, Matthew T. | Schilling, Keith E.",Nutrient export | Roadside ditch | Sediment delivery | Soil erosion | Soil health,10.1007/s11368-019-02379-3,NA,KO8US,1439-0108,NA,assessing and mitigating the effects of agricultural soil erosion on roadside ditches
tillage,WOS:000498751000012,Rapid and distinct responses of particulate and mineral-associated organic nitrogen to conservation tillage and cover crops,GEODERMA,NA,359,,FEB 1,2020,"Jilling, Andrea | Kane, Daniel | Williams, Alwyn | Yannarell, Anthony C. | Davis, Adam | Jordan, Nicholas R. | Koide, Roger T. | Mortensen, David A. | Smith, Richard G. | Snapp, Sieglinde S. | Spokas, Kurt A. | Grandy, A. Stuart",Soil organic matter fractions | Tillage | Cover crops | Nitrogen availability | Particulate organic matter | Mineral-associated organic matter,10.1016/j.geoderma.2019.114001,NA,JQ1ZJ,0016-7061,NA,rapid and distinct responses of particulate and mineral-associated organic nitrogen to conservation tillage and cover crops
tillage,WOS:000505188500007,Crop rotational diversity impacts soil physical and hydrological properties under long-term no- and conventional-till soils,SOIL RESEARCH,1,58,84-94,NA,2020,"Alhameid, Abdullah | Singh, Jasdeep | Sekaran, Udayakumar | Ozlu, Ekrem | Kumar, Sandeep | Singh, Shardendu",chisel plow | diverse crop rotations | maize-soybean rotation | soil bulk density | soil penetration resistance | soil water retention | water infiltration rate,10.1071/SR18192,NA,JZ6CH,1838-675X,NA,crop rotational diversity impacts soil physical and hydrological properties under long-term no- and conventional-till soils
tillage,WOS:000497245500001,Flood Risk Reduction from Agricultural Best Management Practices,JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION,1,56,161-179,FEB,2020,"Antolini, Federico | Tate, Eric | Dalzell, Brent | Young, Nathan | Johnson, Kris | Hawthorne, Peter L.",agricultural BMPs | flood loss estimation | flood damage | wetlands | rural,10.1111/1752-1688.12812,NA,KK9SK,1093-474X,NA,flood risk reduction from agricultural best management practices
tillage,WOS:000515198500036,"Long-term impacts of topsoil depth and amendments on soil physical and hydrological properties of an Alfisol in central Ohio, USA",GEODERMA,NA,363,,APR 1,2020,"Meena, Ram Swaroop | Lal, Rattan | Yadav, Gulab Singh",Aggregate stability | Eastern Corn Belt of the US | Plant available water capacity | Pore size distribution | Simulated topsoil removal | Soil water retention,10.1016/j.geoderma.2019.114164,NA,KN9WR,0016-7061,NA,"long-term impacts of topsoil depth and amendments on soil physical and hydrological properties of an alfisol in central ohio, usa"
tillage,WOS:000513734200020,"2,4-D deposition is reduced and more variable immediately adjacent to cereal rye cover crop rows",WEED TECHNOLOGY,1,34,147-152,FEB,2020,"Haramoto, Erin R. | Sherman, Austin D. | Green, Jonathan D.",Amit Jhala | University of Nebraska | Lincoln | 2 | 4-D | saflufenacil | horseweed | Erigeron canadensis L | ERICA | soybean | Glycine max L | Merr | cereal rye | Secale cereale L | integrated weed management | weed emergence | weed biology | application technology,10.1017/wet.2019.82,NA,KL9KB,0890-037X,NA,"2,4-d deposition is reduced and more variable immediately adjacent to cereal rye cover crop rows"
tillage,WOS:000513904900001,Soil carbon increased by twice the amount of biochar carbon applied after 6 years: Field evidence of negative priming,GLOBAL CHANGE BIOLOGY BIOENERGY,NA,NA,,FEB 18,2020,"Blanco-Canqui, Humberto | Laird, David A. | Heaton, Emily A. | Rathke, Samuel | Acharya, Bharat Sharma",biochar | carbon sequestration | dedicated bioenergy crops | soil physical properties | switchgrass,10.1111/gcbb.12665,NA,KM1TW,1757-1693,NA,soil carbon increased by twice the amount of biochar carbon applied after 6 years: field evidence of negative priming
pest,WOS:000500216600013,Reduced species richness of native bees in field margins associated with neonicotinoid concentrations in non-target soils,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,NA,287,,JAN 1,2020,"Main, Anson R. | Webb, Elisabeth B. | Goyne, Keith W. | Mengel, Doreen",Biodiversity | Ecosystem services | Field margin | Pesticide impacts | Pollinators,10.1016/j.agee.2019.106693,NA,JS3NW,0167-8809,NA,reduced species richness of native bees in field margins associated with neonicotinoid concentrations in non-target soils
pest,WOS:000512886800001,Variation in soybean rhizosphere oomycete communities from Michigan fields with contrasting disease pressures,APPLIED SOIL ECOLOGY,NA,150,,JUN,2020,"Noel, Zachary A. | Chang, Hao-Xun | Chilvers, Martin, I",Oomycete | Soybean | Rhizosphere | Seed treatment,10.1016/j.apsoil.2019.103435,NA,KK6ZA,0929-1393,NA,variation in soybean rhizosphere oomycete communities from michigan fields with contrasting disease pressures
pest,WOS:000486120900001,Field efficacy of soil insecticides on pyrethroid-resistant western corn rootworms (Diabrotica virgifera virgifera LeConte),PEST MANAGEMENT SCIENCE,2,76,827-833,FEB,2020,"Souza, Dariane | Peterson, Julie A. | Wright, Robert J. | Meinke, Lance J.",Diabrotica virgifera virgifera | western corn rootworm | insecticide resistance | pyrethroid resistance | soil insecticides | resistance management,10.1002/ps.5586,NA,KC1IA,1526-498X,NA,field efficacy of soil insecticides on pyrethroid-resistant western corn rootworms (diabrotica virgifera virgifera leconte)
pest,WOS:000500216600003,Neonicotinoid insecticide concentrations in agricultural wetlands and associations with aquatic invertebrate communities,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,NA,287,,JAN 1,2020,"Schepker, Travis J. | Webb, Elisabeth B. | Tillitt, Donald | LaGrange, Ted",Neonicotinoid | Vegetative buffers | Wetlands | Aquatic invertebrates,10.1016/j.agee.2019.106678,NA,JS3NW,0167-8809,NA,neonicotinoid insecticide concentrations in agricultural wetlands and associations with aquatic invertebrate communities
nutrient,WOS:000493461300001,Evaluation of OptRx (TM) active optical sensor to monitor soybean response to nitrogen inputs,JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE,1,100,154-160,JAN 15,2020,"Sivarajan, Saravanan | Maharlooei, Mohammadmehdi | Kandel, Herman | Buetow, Ryan R. | Nowatzki, John | Bajwa, Sreekala G.",OptRx (TM) sensor | nitrogen | soybeans | vegetation index,10.1002/jsfa.10008,NA,JQ3JB,0022-5142,NA,evaluation of optrx (tm) active optical sensor to monitor soybean response to nitrogen inputs
nutrient,WOS:000511369000001,Assessing strategies to enhance soil carbon sequestration with the DSSAT-CENTURY model,EUROPEAN JOURNAL OF SOIL SCIENCE,NA,NA,,FEB 6,2020,"Nicoloso, Rodrigo S. | Amado, Telmo J. C. | Rice, Charles W.",best crop management practices | conservation agriculture | modelling | soil organic matter,10.1111/ejss.12938,NA,KI5DB,1351-0754,NA,assessing strategies to enhance soil carbon sequestration with the dssat-century model
nutrient,WOS:000505188500007,Crop rotational diversity impacts soil physical and hydrological properties under long-term no- and conventional-till soils,SOIL RESEARCH,1,58,84-94,NA,2020,"Alhameid, Abdullah | Singh, Jasdeep | Sekaran, Udayakumar | Ozlu, Ekrem | Kumar, Sandeep | Singh, Shardendu",chisel plow | diverse crop rotations | maize-soybean rotation | soil bulk density | soil penetration resistance | soil water retention | water infiltration rate,10.1071/SR18192,NA,JZ6CH,1838-675X,NA,crop rotational diversity impacts soil physical and hydrological properties under long-term no- and conventional-till soils
nutrient,WOS:000514930700011,"Whole-profile soil organic matter content, composition, and stability under cropping systems that differ in belowground inputs",AGRICULTURE ECOSYSTEMS & ENVIRONMENT,NA,291,,APR 1,2020,"Poffenbarger, Hanna J. | Olk, Daniel C. | Cambardella, Cynthia | Kersey, Jordan | Liebman, Matt | Mallarino, Antonio | Six, Johan | Castellano, Michael J.",Subsoil | Carbon | Roots | Corn Belt,10.1016/j.agee.2019.106810,NA,KN6FC,0167-8809,NA,"whole-profile soil organic matter content, composition, and stability under cropping systems that differ in belowground inputs"
nutrient,WOS:000513232600080,Faba Bean and Pea Can Provide Late-Fall Forage Grazing without Affecting Maize Yield the Following Season,AGRONOMY-BASEL,1,10,,JAN,2020,"Andersen, Bryce J. | Samarappuli, Dulan P. | Wick, Abbey | Berti, Marisol T.",faba bean | forage pea | fall grazing | cover crop | catch crop | nutrient cycling,10.3390/agronomy10010080,NA,KL2AV,NA,NA,faba bean and pea can provide late-fall forage grazing without affecting maize yield the following season
nutrient,WOS:000519662600008,The profitability of variable rate lime in wheat,PRECISION AGRICULTURE,2,21,369-386,APR,2020,"Mills, Brian E. | Brorsen, B. Wade | Arnall, D. Brian",Wheat | Lime | Precision agriculture | Variable rate | Profitability,10.1007/s11119-019-09674-6,NA,KU4EL,1385-2256,NA,the profitability of variable rate lime in wheat
nutrient,WOS:000515198500036,"Long-term impacts of topsoil depth and amendments on soil physical and hydrological properties of an Alfisol in central Ohio, USA",GEODERMA,NA,363,,APR 1,2020,"Meena, Ram Swaroop | Lal, Rattan | Yadav, Gulab Singh",Aggregate stability | Eastern Corn Belt of the US | Plant available water capacity | Pore size distribution | Simulated topsoil removal | Soil water retention,10.1016/j.geoderma.2019.114164,NA,KN9WR,0016-7061,NA,"long-term impacts of topsoil depth and amendments on soil physical and hydrological properties of an alfisol in central ohio, usa"
nutrient,WOS:000509819300053,Soybean yield prediction from UAV using multimodal data fusion and deep learning,REMOTE SENSING OF ENVIRONMENT,NA,237,,FEB,2020,"Maimaitijiang, Maitiniyazi | Sagan, Vasit | Sidike, Paheding | Hartling, Sean | Esposito, Flavin | Fritschi, Felix B.",Remote sensing | Yield prediction | Multimodality | Data fusion | Deep learning | Phenotyping | Spatial autocorrelation,10.1016/j.rse.2019.111599,NA,KG3CE,0034-4257,NA,soybean yield prediction from uav using multimodal data fusion and deep learning
nutrient,WOS:000505433000001,The value of conducting on-farm field trials using precision agriculture technology: a theory and simulations,PRECISION AGRICULTURE,NA,NA,,JAN 4,2020,"Bullock, David S. | Mieno, Taro | Hwang, Jaeseok",On-farm precision experiments | Value of information | Nitrogen management,10.1007/s11119-019-09706-1,NA,JZ9OP,1385-2256,NA,the value of conducting on-farm field trials using precision agriculture technology: a theory and simulations
nutrient,WOS:000518492500006,Allometric analysis reveals enhanced reproductive allocation in historical set of soybean varieties,FIELD CROPS RESEARCH,NA,248,,MAR 1,2020,"Tamagno, Santiago | Sadras, Victor O. | Ortez, Osler A. | Ciampitti, Ignacio A.",Soybean | Allometry | Reproductive allocation | Harvest index | Genetic gain,10.1016/j.fcr.2020.107717,NA,KS7ND,0378-4290,NA,allometric analysis reveals enhanced reproductive allocation in historical set of soybean varieties
nutrient,WOS:000519662600005,Effects of fertilizer timing and variable rate N on nitrate-N losses from a tile drained corn-soybean rotation simulated using DRAINMOD-NII,PRECISION AGRICULTURE,2,21,311-323,APR,2020,"Wilson, Grace L. | Mulla, David J. | Galzki, Jake | Laacouri, Aicam | Vetsch, Jeff | Sands, Gary",DRAINMOD-NII | Variable rate nitrogen | Nitrate load | Fertilizer management | Subsurface drainage | Water quality,10.1007/s11119-019-09668-4,NA,KU4EL,1385-2256,NA,effects of fertilizer timing and variable rate n on nitrate-n losses from a tile drained corn-soybean rotation simulated using drainmod-nii
nutrient,WOS:000516416700001,Techno-economic impacts of using a laser-guided variable-rate spraying system to retrofit conventional constant-rate sprayers,PRECISION AGRICULTURE,NA,NA,,FEB 24,2020,"Manandhar, Ashish | Zhu, Heping | Ozkan, Erdal | Shah, Ajay",Laser-guided variable-rate sprayer | Apple orchard | Techno-economic analysis | Pesticide | Insects and pathogens,10.1007/s11119-020-09712-8,NA,KP7MN,1385-2256,NA,techno-economic impacts of using a laser-guided variable-rate spraying system to retrofit conventional constant-rate sprayers
nutrient,WOS:000519733400010,Parameterizing Perennial Bioenergy Crops in Version 5 of the Community Land Model Based on Site-Level Observations in the Central Midwestern United States,JOURNAL OF ADVANCES IN MODELING EARTH SYSTEMS,1,12,,JAN,2020,"Cheng, Yanyan | Huang, Maoyi | Chen, Min | Guan, Kaiyu | Bernacchi, Carl | Peng, Bin | Tan, Zeli",,10.1029/2019MS001719,NA,KU5ES,NA,NA,parameterizing perennial bioenergy crops in version 5 of the community land model based on site-level observations in the central midwestern united states
nutrient,WOS:000510857500009,Drought minimized nitrogen fertilization effects on bioenergy feedstock quality,BIOMASS & BIOENERGY,NA,133,,FEB,2020,"Emery, Sarah M. | Stahlheber, Karen A. | Gross, Katherine L.",Switchgrass | Drought | Lignin | Nitrogen | Bioenergy crops,10.1016/j.biombioe.2019.105452,NA,KH7VJ,0961-9534,NA,drought minimized nitrogen fertilization effects on bioenergy feedstock quality
nutrient,WOS:000505932500001,Responses of soil biochemical properties and microbial community structure to short and long-term no-till systems,EUROPEAN JOURNAL OF SOIL SCIENCE,NA,NA,,JAN 7,2020,"Sekaran, Udayakumar | Sagar, Kavya Laxmisagra | Denardin, Luiz Gustavo De Oliveira | Singh, Jasdeep | Singh, Navdeep | Abagandura, Gandura Omar | Kumar, Sandeep | Farmaha, Bhupinder Singh | Bly, Anthony | Martins, Amanda Posselt",AMF | conventional till | labile carbon and nitrogen | long-term no-till (NTL) | microbial biomass carbon | microbial community structure | PLFA | short-term no-till (NTS) | soil enzymes,10.1111/ejss.12924,NA,KA6UN,1351-0754,NA,responses of soil biochemical properties and microbial community structure to short and long-term no-till systems
nutrient,WOS:000509241200001,Physiological Basis of Genotypic Response to Management in Dryland Wheat,FRONTIERS IN PLANT SCIENCE,NA,10,,JAN 10,2020,"Silva, Amanda de Oliveira | Slafer, Gustavo A. | Fritz, Allan K. | Lollato, Romulo P.",wheat | Triticum aestivum L | nitrogen economy | yield components | crop management intensification | agronomic traits,10.3389/fpls.2019.01644,NA,KF4VH,1664-462X,NA,physiological basis of genotypic response to management in dryland wheat
nutrient,WOS:000499482000007,Development of the DNDC model to improve soil hydrology and incorporate mechanistic tile drainage: A comparative analysis with RZWQM2,ENVIRONMENTAL MODELLING & SOFTWARE,NA,123,,JAN,2020,"Smith, Ward | Grant, Brian | Qi, Zhiming | He, Wentian | VanderZaag, Andrew | Drury, Craig F. | Helmers, Matthew",,10.1016/j.envsoft.2019.104577,NA,JR2ST,1364-8152,NA,development of the dndc model to improve soil hydrology and incorporate mechanistic tile drainage: a comparative analysis with rzwqm2
nutrient,WOS:000512999400001,Variation in True Metabolizable Energy Among Aquatic Vegetation and Ducks,JOURNAL OF WILDLIFE MANAGEMENT,NA,NA,,FEB 13,2020,"Gross, Margaret C. | McClain, Sarah E. | Lancaster, Joseph D. | Jacques, Christopher N. | Davis, J. Brian | Simpson, John W. | Yetter, Aaron P. | Hagy, Heath M.",bioenergetics model | conservation | energetic carrying capacity | metabolizable energy | submersed aquatic vegetation | waterfowl | wetlands,10.1002/jwmg.21832,NA,KK8PX,0022-541X,NA,variation in true metabolizable energy among aquatic vegetation and ducks
