review,uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,title_lower
cc,WOS:000466151100009,Effects of Farmers' Yield-Risk Perceptions on Conservation Practice Adoption in Kansas,JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS,2,44,380-403,MAY,2019,"Ramsey, Steven M. | Bergtold, Jason S. | Canales, Elizabeth | Williams, Jeffery R.",bivariate probit | conservation agriculture | yield risk,NA,NA,HV7HC,1068-5502,NA,effects of farmers' yield-risk perceptions on conservation practice adoption in kansas
cc,WOS:000471010300053,"Tillage, Cover Crop and Crop Rotation Effects on Selected Soil Chemical Properties",SUSTAINABILITY,10,11,,MAY 2,2019,"Haruna, Samuel, I | Nkongolo, Nsalambi, V",tillage | cover crop | crop rotation | soil organic matter,10.3390/su11102770,NA,IC5LV,2071-1050,NA,"tillage, cover crop and crop rotation effects on selected soil chemical properties"
cc,WOS:000459315800024,Cover Crops and Corn Residue Removal: impacts on Soil Hydraulic Properties and Their Relationships with Carbon,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,1,83,221-231,JAN-FEB,2019,"Sindelar, Michael | Blanco-Canqui, Humberto | Jin, Virginia L. | Ferguson, Richard",,10.2136/sssaj2018.06.0225,NA,HM2RE,0361-5995,NA,cover crops and corn residue removal: impacts on soil hydraulic properties and their relationships with carbon
cc,WOS:000460656500007,"Soil health indicator responses on Missouri claypan soils affected by landscape position, depth, and management practices",JOURNAL OF SOIL AND WATER CONSERVATION,2,74,126-137,MAR-APR,2019,"VeVerka, J. S. | Udawatta, R. P. | Kremer, R. J.",Chariton County Soil Health Farm | conservation practices | cover crops | soil biological indicators | soil enzymes,10.2489/jswc.74.2.126,NA,HO1HP,0022-4561,NA,"soil health indicator responses on missouri claypan soils affected by landscape position, depth, and management practices"
cc,WOS:000492694200581,Dynamics of soil microbial communities associated with cover crops in soybean-corn rotation systems in Nebraska,PHYTOPATHOLOGY,10,109,153-153,OCT,2019,"Marroquin-Guzman, M. R. | Proctoc, C. | McMechan, J. | Adesemoye, A. O. | Everhart, S. E.",,NA,NA,JH3UU,0031-949X,NA,dynamics of soil microbial communities associated with cover crops in soybean-corn rotation systems in nebraska
cc,WOS:000476472300015,Cover Crops on Temporal and Spatial Variations in Soil Microbial Communities by Phospholipid Fatty Acid Profiling,AGRONOMY JOURNAL,4,111,1693-1703,JUL-AUG,2019,"Rankoth, Lalith M. | Udawatta, Ranjith P. | Gantzer, Clark J. | Jose, Shibu | Veum, Kristen | Dewanto, Haryo A.",,10.2134/agronj2018.12.0789,NA,IK3EM,0002-1962,NA,cover crops on temporal and spatial variations in soil microbial communities by phospholipid fatty acid profiling
cc,WOS:000484872000026,"Cover crop rotations affect greenhouse gas emissions and crop production in Illinois, USA",FIELD CROPS RESEARCH,NA,241,,SEP 1,2019,"Behnke, Gevan D. | Villamil, Maria B.",Greenhouse gas emissions | Nitrous oxide | Carbon dioxide | Methane | Cover crops | Midwest,10.1016/j.fcr.2019.107580,NA,IW3HV,0378-4290,NA,"cover crop rotations affect greenhouse gas emissions and crop production in illinois, usa"
cc,WOS:000459315800022,Structural Stability Conditions Soil Carbon Gains from Compost Management and Rotational Diversity,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,1,83,203-211,JAN-FEB,2019,"Mpeketula, Placid M. G. | Snapp, Sieglinde S.",,10.2136/sssaj2017.03.0076,NA,HM2RE,0361-5995,NA,structural stability conditions soil carbon gains from compost management and rotational diversity
cc,WOS:000491357300005,A long-term precision agriculture system sustains grain profitability,PRECISION AGRICULTURE,6,20,1177-1198,DEC,2019,"Yost, M. A. | Kitchen, N. R. | Sudduth, K. A. | Massey, R. E. | Sadler, E. J. | Drummond, S. T. | Volkmann, M. R.",Precision conservation | Precision nutrient management | Integrated precision practices | Crop production | No-till | Cover crops,10.1007/s11119-019-09649-7,NA,JF4KS,1385-2256,NA,a long-term precision agriculture system sustains grain profitability
cc,WOS:000465097400018,"Network-based approaches for soil health research and extension programming in North Dakota, USA",SOIL USE AND MANAGEMENT,1,35,177-184,MAR,2019,"Wick, Abbey F. | Haley, Jean | Gasch, Caley | Wehlander, Terry | Briese, Lee | Samson-Liebig, Susan",collaborative | linear model | on-farm | whole systems,10.1111/sum.12444,NA,HU2JO,0266-0032,NA,"network-based approaches for soil health research and extension programming in north dakota, usa"
cc,WOS:000453215800004,"Spatiotemporal Magnitudes and Trends of Cover-Crop Evapotranspiration in Nebraska, Iowa, and Kansas",JOURNAL OF IRRIGATION AND DRAINAGE ENGINEERING,2,145,,FEB,2019,"Sharma, Vasudha | Irmak, Suat",,10.1061/(ASCE)IR.1943-4774.0001367,NA,HE2XZ,0733-9437,NA,"spatiotemporal magnitudes and trends of cover-crop evapotranspiration in nebraska, iowa, and kansas"
cc,WOS:000473796300013,Cover Crop Influence on Soil Enzymes and Selected Chemical Parameters for a Claypan Corn-Soybean Rotation,AGRICULTURE-BASEL,6,9,,JUN,2019,"Rankoth, Lalith M. | Udawatta, Ranjith P. | Veum, Kristen S. | Jose, Shibu | Alagele, Salah",cover crops | soil pH | soil enzymes | soil organic matter | soil quality,10.3390/agriculture9060125,NA,IG4TO,NA,NA,cover crop influence on soil enzymes and selected chemical parameters for a claypan corn-soybean rotation
cc,WOS:000484542300036,Cover Crop Effects on Corn Plant Sap Flow Rates and Soil Water Dynamics,CROP SCIENCE,5,59,2227-2236,SEP-OCT,2019,"Rankoth, Lalith M. | Udawatta, Ranjith P. | Gantzer, Clark J. | Jose, Shibu | Nelson, Kelly A.",,10.2135/cropsci2019.04.0234,NA,IV8VE,0011-183X,NA,cover crop effects on corn plant sap flow rates and soil water dynamics
cc,WOS:000451602600001,Cover crop species and termination method effects on organic maize and soybean,BIOLOGICAL AGRICULTURE & HORTICULTURE,1,35,1-20,JAN 2,2019,"Bavougian, Christina M. | Sarno, Elizabeth | Knezevic, Stevan | Shapiro, Charles A.",Cover crop | termination | crop rotation | roller/crimper | flame | no-till,10.1080/01448765.2018.1455607,NA,HC1ZT,0144-8765,NA,cover crop species and termination method effects on organic maize and soybean
cc,WOS:000495759600008,Management of pigweed (Amaranthus spp.) in grain sorghum with integrated strategies,WEED TECHNOLOGY,5,33,701-709,OCT,2019,"Hay, Marshall M. | Dille, J. Anita | Peterson, Dallas E.",Daniel Stephenson | Louisana State University Agricultural Center | pigweed | Amaranthus spp | grain sorghum | Sorghum bicolor (L | ) Moench | winter wheat (Triticum aestivum L | ) | Cover crop | herbicide resistance | narrow row widths | row-crop cultivation | weed management,10.1017/wet.2019.64,NA,JL8EC,0890-037X,NA,management of pigweed (amaranthus spp.) in grain sorghum with integrated strategies
cc,WOS:000491469400008,Management of pigweed (Amaranthus spp.) in grain sorghum with integrated strategies,WEED TECHNOLOGY,5,33,701-709,OCT,2019,"Hay, Marshall M. | Dille, J. Anita | Peterson, Dallas E.",Daniel Stephenson | Louisana State University Agricultural Center | pigweed | Amaranthus spp | grain sorghum | Sorghum bicolor (L | ) Moench | winter wheat (Triticum aestivum L | ) | Cover crop | herbicide resistance | narrow row widths | row-crop cultivation | weed management,10.1017/wet.2019.64,NA,JF6AG,0890-037X,NA,management of pigweed (amaranthus spp.) in grain sorghum with integrated strategies
cc,WOS:000457270700013,Strip Intercropping of Rye-Vetch Mixtures: Effects on Weed Growth and Competition in Strip-Tilled Sweet Corn,WEED SCIENCE,1,67,114-125,FEB,2019,"Lowry, Carolyn J. | Brainard, Daniel C.",Cover crop | nitrogen placement | organic cropping system | reduced tillage | weed competition | zonal management,10.1017/wsc.2018.83,NA,HJ6CI,0043-1745,NA,strip intercropping of rye-vetch mixtures: effects on weed growth and competition in strip-tilled sweet corn
cc,WOS:000466157500020,Do Cover Crops and Corn Residue Removal Affect Soil Thermal Properties?,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,2,83,448-457,MAR-APR,2019,"Sindelar, Michael | Blanco-Canqui, Humberto | Jin, Virginia L. | Ferguson, Richard",,10.2136/sssaj2018.06.0239,NA,HV7JO,0361-5995,NA,do cover crops and corn residue removal affect soil thermal properties?
cc,WOS:000470824300005,Interspecific variation in crop and weed responses to arbuscular mycorrhizal fungal community highlights opportunities for weed biocontrol,APPLIED SOIL ECOLOGY,NA,142,34-42,OCT,2019,"Li, Meng | Jordan, Nicholas R. | Koide, Roger T. | Yannarell, Anthony C. | Davis, Adam S.",Arbuscular mycorrhizal fungi | Integrated weed management | Plant-microbe interactions | Mycorrhizal community structure | Network analysis,10.1016/j.apsoil.2019.05.016,NA,IC2XW,0929-1393,NA,interspecific variation in crop and weed responses to arbuscular mycorrhizal fungal community highlights opportunities for weed biocontrol
cc,WOS:000491621900079,"Can winter camelina, crambe, and brown mustard reduce soybean cyst nematode populations?",INDUSTRIAL CROPS AND PRODUCTS,NA,140,,NOV 15,2019,"Acharya, Krishna | Yan, Guiping | Berti, Marisol",Heterodera glycines | Reproduction | Hosting ability | Cover crops | SCN population reduction,10.1016/j.indcrop.2019.111637,NA,JF8GB,0926-6690,NA,"can winter camelina, crambe, and brown mustard reduce soybean cyst nematode populations?"
cc,WOS:000461456000021,Suppression of Annual Ryegrass in Corn with Nicosulfuron,WEED TECHNOLOGY,1,33,173-177,FEB,2019,"Cholette, Taiga B. | Soltani, Nader | Hooker, David C. | Robinson, Darren E. | Sikkema, Peter H.","Amit Jhala, University of Nebraska, Lincoln | Nicosulfuron | annual ryegrass, Lolium multiflorum Lam. | corn, Zea mays L. | Biomass | red clover | suppression | interseeding",10.1017/wet.2018.106,NA,HP1VH,0890-037X,NA,suppression of annual ryegrass in corn with nicosulfuron
cc,WOS:000475243800001,"Rationale and Motivation of Agricultural Producers in Adopting Crop Rotation in the Northern Great Plains, USA",INTERNATIONAL JOURNAL OF AGRICULTURAL SUSTAINABILITY,4,17,287-297,JUL 4,2019,"Kasu, Bishal B. | Jacquet, Jeffrey | Junod, Anne | Kumar, Sandeep | Wang, Tong",Cropping system | adoption | logistic regression | decision making | best management practice | the Northern Great Plains,10.1080/14735903.2019.1633900,NA,IM1CK,1473-5903,NA,"rationale and motivation of agricultural producers in adopting crop rotation in the northern great plains, usa"
cc,WOS:000461665600001,"Satellite detection of cover crops and their effects on crop yield in the Midwestern United States (vol 13, 064033, 2018)",ENVIRONMENTAL RESEARCH LETTERS,3,14,,MAR,2019,"Seifert, Christopher A. | Azzari, George | Lobell, David B.",,10.1088/1748-9326/aaf933,NA,HP4SE,1748-9326,NA,"satellite detection of cover crops and their effects on crop yield in the midwestern united states (vol 13, 064033, 2018)"
cc,WOS:000466151100010,Soil Conservation Practice Adoption in the Northern Great Plains: Economic versus Stewardship Motivations,JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS,2,44,404-421,MAY,2019,"Wang, Tong | Jin, Hailong | Kasu, Bishal B. | Jacquet, Jeffrey | Kumar, Sandeep",adoption behavior | diversified crop rotation (DCR) | integrated cropping and livestock system (ICLS) | monetary incentive | soil health,NA,NA,HV7HC,1068-5502,NA,soil conservation practice adoption in the northern great plains: economic versus stewardship motivations
cc,WOS:000486919900006,Using Spatially Targeted Conservation to Evaluate Nitrogen Reduction and Economic Opportunities for Best Management Practice Placement in Agricultural Landscapes,ENVIRONMENTAL MANAGEMENT,3,64,313-328,SEP,2019,"Zimmerman, Emily K. | Tyndall, John C. | Schulte, Lisa A.",Water quality | Best management practices | Spatially targeted conservation | Landscape planning | US Cornbelt,10.1007/s00267-019-01190-7,NA,IZ2MH,0364-152X,NA,using spatially targeted conservation to evaluate nitrogen reduction and economic opportunities for best management practice placement in agricultural landscapes
cc,WOS:000457504200030,"Significant variation for seed oil content, fatty acid profile, and seed weight in natural populations of field pennycress (Thlaspi arvense L.)",INDUSTRIAL CROPS AND PRODUCTS,NA,129,261-268,MAR,2019,"Altendorf, Kayla | Isbell, Terry | Wyse, Donald L. | Anderson, James A.",Pennycress | Fatty acid profile | Oil content | Germplasm | Variation | Heritability,10.1016/j.indcrop.2018.11.054,NA,HJ9FM,0926-6690,NA,"significant variation for seed oil content, fatty acid profile, and seed weight in natural populations of field pennycress (thlaspi arvense l.)"
cc,WOS:000456899400007,The adaptable use of Brassica NIRS calibration equations to identify pennycress variants to facilitate the rapid domestication of a new winter oilseed crop,INDUSTRIAL CROPS AND PRODUCTS,NA,128,55-61,FEB,2019,"Chopra, Ratan | Folstad, Nicole | Lyons, Joseph | Ulmasov, Tim | Gallaher, Cynthia | Sullivan, Liam | McGovern, Abby | Mitacek, Rachel | Frels, Katherine | Altendorf, Kayla | Killam, Arthur | Ismail, Baraem | Anderson, James A. | Wyse, Donald L. | Marks, M. David",Pennycress | Biofuel | Cover crop | NIRS | Fatty acid | Seed composition,10.1016/j.indcrop.2018.10.079,NA,HJ1CL,0926-6690,NA,the adaptable use of brassica nirs calibration equations to identify pennycress variants to facilitate the rapid domestication of a new winter oilseed crop
cc,WOS:000465932600001,Effect of cereal rye and hairy vetch on pest suppression and corn yield,COMMUNICATIONS IN SOIL SCIENCE AND PLANT ANALYSIS,9,50,1093-1105,MAY 15,2019,"Bashyal, Mahesh | Ferguson, J. Connor | Perez-Hernandez, Oscar | Hoilett, Nigel",Cereal rye | hairy vetch | termination timing | pest damage,10.1080/00103624.2019.1603309,NA,IL9WH,0010-3624,NA,effect of cereal rye and hairy vetch on pest suppression and corn yield
cc,WOS:000491469400009,"Integrated pigweed (Amaranthus spp.) management in glufosinate-resistant soybean with a cover crop, narrow row widths, row-crop cultivation, and herbicide program",WEED TECHNOLOGY,5,33,710-719,OCT,2019,"Hay, Marshall M. | Dille, J. Anita | Peterson, Dallas E.",Kevin Bradley | University of Missouri | glufosinate | pigweed | Amaranthus spp | Palmer amaranth | Amaranthus palmeri S | Watson | waterhemp | Amaranthus tuberculatus (Moq | ) J | D | Sauer | soybean | Glycine max (L | ) Merr | winter wheat | Triticum aestivum L | Integrated weed management | resistance management | layered residual | PRE followed by POST | narrow row spacing | soil-applied residual | pigweed emergence timing | winter wheat | canopy development | CIPAR,10.1017/wet.2019.62,NA,JF6AG,0890-037X,NA,"integrated pigweed (amaranthus spp.) management in glufosinate-resistant soybean with a cover crop, narrow row widths, row-crop cultivation, and herbicide program"
cc,WOS:000495759600009,"Integrated pigweed (Amaranthus spp.) management in glufosinate-resistant soybean with a cover crop, narrow row widths, row-crop cultivation, and herbicide program",WEED TECHNOLOGY,5,33,710-719,OCT,2019,"Hay, Marshall M. | Dille, J. Anita | Peterson, Dallas E.",Integrated weed management | resistance management | layered residual | PRE followed by POST | narrow row spacing | soil-applied residual | pigweed emergence timing | winter wheat | canopy development | CIPAR,10.1017/wet.2019.62,NA,JL8EC,0890-037X,NA,"integrated pigweed (amaranthus spp.) management in glufosinate-resistant soybean with a cover crop, narrow row widths, row-crop cultivation, and herbicide program"
cc,WOS:000471086000026,Winter and summer annual biotypes of camelina have different morphology and seed characteristics,INDUSTRIAL CROPS AND PRODUCTS,NA,135,230-237,SEP 1,2019,"Wittenberg, Alex | Anderson, James, V | Berti, Marisol T.",Winter camelina | NIR | Seed morphology | Seedling morphology | Fatty acids | Oil | Protein,10.1016/j.indcrop.2019.04.036,NA,IC6MK,0926-6690,NA,winter and summer annual biotypes of camelina have different morphology and seed characteristics
cc,WOS:000454881500001,Crop Residue Management Challenges: A Special Issue Overview,AGRONOMY JOURNAL,1,111,1-3,JAN-FEB,2019,"Clay, David E. | Alverson, Ronald | Johnson, Jane M. F. | Karlen, Douglas L. | Clay, Sharon | Wang, Michael Q. | Bruggeman, Stephanie | Westhoff, Shaina",,10.2134/agronj2018.10.0657,NA,HG3NN,0002-1962,NA,crop residue management challenges: a special issue overview
cc,WOS:000463695800027,Yield stability analysis reveals sources of large-scale nitrogen loss from the US Midwest,SCIENTIFIC REPORTS,NA,9,,APR 8,2019,"Basso, Bruno | Shuai, Guanyuan | Zhang, Jinshui | Robertson, G. Philip",,10.1038/s41598-019-42271-1,NA,HS2MX,2045-2322,NA,yield stability analysis reveals sources of large-scale nitrogen loss from the us midwest
cc,WOS:000454151600012,Interseeded alfalfa reduces soil and nutrient runoff losses during and after corn silage production,JOURNAL OF SOIL AND WATER CONSERVATION,1,74,85-90,JAN-FEB,2019,"Osterholz, W. R. | Renz, M. J. | Jokela, W. E. | Grabber, J. H.",alfalfa | corn | interseeding | nutrient loss | runoff | soil erosion,10.2489/jswc.74.1.85,NA,HF3RG,0022-4561,NA,interseeded alfalfa reduces soil and nutrient runoff losses during and after corn silage production
cc,WOS:000454881500030,"Field Pennycress Seeding Date and Corn Herbicide Management Effects on Corn, Pennycress, and Soybean Production",AGRONOMY JOURNAL,1,111,257-263,JAN-FEB,2019,"Bishop, Logan | Nelson, Kelly A.",,10.2134/agronj2018.03.0156,NA,HG3NN,0002-1962,NA,"field pennycress seeding date and corn herbicide management effects on corn, pennycress, and soybean production"
cc,WOS:000482988800047,Regenerating Agricultural Landscapes with Perennial Groundcover for Intensive Crop Production,AGRONOMY-BASEL,8,9,,AUG,2019,"Moore, Kenneth J. | Anex, Robert P. | Elobeid, Amani E. | Fei, Shuizhang | Flora, Cornelia B. | Goggi, A. Susana | Jacobs, Keri L. | Jha, Prashant | Kaleita, Amy L. | Karlen, Douglas L. | Laird, David A. | Lenssen, Andrew W. | Lubberstedt, Thomas | McDaniel, Marshall D. | Raman, D. Raj | Weyers, Sharon L.",maize | soybean | perennial | groundcover | cropping system | crop breeding | crop diversity | intercropping | soil health | soil quality | ecosystem services | water quality | technology adoption | integrated pest management,10.3390/agronomy9080458,NA,IT6ML,NA,NA,regenerating agricultural landscapes with perennial groundcover for intensive crop production
cc,WOS:000454881500009,Measuring Rotation and Manure Effects in an Iowa Farm Soil Health Assessment,AGRONOMY JOURNAL,1,111,63-73,JAN-FEB,2019,"Karlen, Douglas L. | Obrycki, John F.",,10.2134/agronj2018.02.0113,NA,HG3NN,0002-1962,NA,measuring rotation and manure effects in an iowa farm soil health assessment
cc,WOS:000464935500006,Oilfield Reclamation Recovers Productivity but not Composition of Arthropod Herbivores and Predators,ENVIRONMENTAL ENTOMOLOGY,2,48,299-308,APR,2019,"Sylvain, Zachary A. | Espeland, Erin K. | Rand, Tatyana A. | West, Natalie M. | Branson, David H.",spiders | grasshoppers | orthoptera | rangeland | land-use change,10.1093/ee/nvz012,NA,HU0BD,0046-225X,NA,oilfield reclamation recovers productivity but not composition of arthropod herbivores and predators
cc,WOS:000484770100003,Agricultural management effects on soil health across the US Southern Great Plains,JOURNAL OF SOIL AND WATER CONSERVATION,5,74,419-425,SEP-OCT,2019,"Rottler, C. M. | Steiner, J. L. | Brown, D. P. | Duke, S. E.",conventional till | cover crops | no-till | soil health | southern plains agriculture,10.2489/jswc.74.5.419,NA,IW1ZE,0022-4561,NA,agricultural management effects on soil health across the us southern great plains
cc,WOS:000456762600015,Carbon footprint of corn-soy-oats rotations in the US Midwest using data from real biological farm management practices,JOURNAL OF CLEANER PRODUCTION,NA,210,170-180,FEB 10,2019,"Eranki, Pragnya L. | Devkota, Jay | Landis, Amy E.",Carbon footprint | Crop rotation | Corn-soy-oats | Biological farming | Greenhouse gases | Soil & water assessment tool (SWAT),10.1016/j.jclepro.2018.11.002,NA,HI9GF,0959-6526,NA,carbon footprint of corn-soy-oats rotations in the us midwest using data from real biological farm management practices
cc,WOS:000467539900003,Registration of 'WyoWinter' Feed Pea for the US Central Great Plains,JOURNAL OF PLANT REGISTRATIONS,2,13,128-133,MAY,2019,"Homer, A. | Islam, M. A. | Krall, J. M. | Nachtman, J. J. | Groose, R. W.",,10.3198/jpr2018.07.0047crc,NA,HX6UX,1936-5209,NA,registration of 'wyowinter' feed pea for the us central great plains
cc,WOS:000471738100020,"Assessment of site-specific agricultural Best Management Practices in the Upper East River watershed, Wisconsin, using a field-scale SWAT model",JOURNAL OF GREAT LAKES RESEARCH,3,45,619-641,JUN,2019,"Merriman, Katherine R. | Daggupati, Prasad | Srinivasan, Raghavan | Hayhurst, Brett",Best management practices (BMPs) | Soil and Water Assessment Tool (SWAT) | Nutrients | Great Lakes Restoration Initiative (GLRI) | Edge-of-field (EOF) | Green Bay,10.1016/j.jglr.2019.02.004,NA,ID5TE,0380-1330,NA,"assessment of site-specific agricultural best management practices in the upper east river watershed, wisconsin, using a field-scale swat model"
cc,WOS:000459858500075,Corn stover harvest N and energy budgets in central Iowa,SCIENCE OF THE TOTAL ENVIRONMENT,NA,663,776-792,MAY 1,2019,"Malone, R. W. | Herbstritt, S. | Ma, L. | Richard, T. L. | Cibin, R. | Gassman, P. W. | Zhang, H. H. | Karlen, D. L. | Hatfield, J. L. | Obrycki, J. F. | Helmers, M. J. | Jaynes, D. B. | Kaspar, T. C. | Parkin, T. B. | Fang, Q. X.",RZWQM | Bioenergy | Water quality | Nitrate | Model | Drainage,10.1016/j.scitotenv.2019.01.328,NA,HN0EP,0048-9697,NA,corn stover harvest n and energy budgets in central iowa
cc,WOS:000482481800006,Response of Soil Greenhouse Gas Fluxes and Soil Properties to Nitrogen Fertilizer Rates under Camelina and Carinata Nonfood Oilseed Crops,BIOENERGY RESEARCH,3,12,524-535,SEP,2019,"Li, Ning | Kumar, Pardeep | Lai, Liming | Abagandura, Gandura Omar | Kumar, Sandeep | Nleya, Thandiwe | Sieverding, Heidi L. | Stone, James J. | Gibbons, William",Greenhouse gas fluxes | Nitrogen fertilizer | Camelina | Carinata | Soil organic carbon | Nonfood oilseed crops,10.1007/s12155-019-09987-4,NA,IS9QA,1939-1234,NA,response of soil greenhouse gas fluxes and soil properties to nitrogen fertilizer rates under camelina and carinata nonfood oilseed crops
cc,WOS:000485929400017,Impacts of Sampling Design on Estimates of Microbial Community Diversity and Composition in Agricultural Soils,MICROBIAL ECOLOGY,3,78,753-763,OCT,2019,"Castle, Sarah C. | Samac, Deborah A. | Sadowsky, Michael J. | Rosen, Carl J. | Gutknecht, Jessica L. M. | Kinkel, Linda L.",Agriculture | Soil | Microbiota | Spatial sampling | Composite sampling | Amplicon sequencing | Bacteria | Fungi | ITS2 | 16S-V4,10.1007/s00248-019-01318-6,NA,IX8IF,0095-3628,NA,impacts of sampling design on estimates of microbial community diversity and composition in agricultural soils
cc,WOS:000473794600110,"Climate and Land-Use Change Effects on Soil Carbon Stocks over 150 Years in Wisconsin, USA",REMOTE SENSING,12,11,,JUN 2,2019,"Huang, Jingyi | Hartemink, Alfred E. | Zhang, Yakun",4 per 1000 | climate change | best management practice | carbon sink | carbon pool | industrial revolution,10.3390/rs11121504,NA,IG4SY,2072-4292,NA,"climate and land-use change effects on soil carbon stocks over 150 years in wisconsin, usa"
