review,uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,title_lower
tillage,WOS:000491940800007,Predicting Farmer Adoption of Water Conservation Practices Using a Norm-based Moral Obligation Model,ENVIRONMENTAL MANAGEMENT,4,64,483-496,OCT,2019,"Pradhananga, Amit K. | Davenport, Mae A.",Nonpoint source pollution | Watershed management | Best management practices (BMPs) | Land use | land cover change | Farmer decision-making,10.1007/s00267-019-01186-3,NA,JG2YG,0364-152X,NA,predicting farmer adoption of water conservation practices using a norm-based moral obligation model
tillage,WOS:000493977400034,"Nitrate Leaching from Continuous Corn, Perennial Grasses, and Poplar in the US Midwest",JOURNAL OF ENVIRONMENTAL QUALITY,6,48,1849-1855,NOV-DEC,2019,"Hussain, Mir Zaman | Bhardwaj, Ajay K. | Basso, Bruno | Robertson, G. Philip | Hamilton, Stephen K.",,10.2134/jeq2019.04.0156,NA,JJ2FR,0047-2425,NA,"nitrate leaching from continuous corn, perennial grasses, and poplar in the us midwest"
tillage,WOS:000491597900015,Nitrous Oxide (N2O) Emissions from Subsurface Soils of Agricultural Ecosystems,ECOSYSTEMS,7,22,1650-1663,NOV,2019,"Shcherbak, Iurii | Robertson, G. Philip",greenhouse gas emissions | agriculture | subsurface N2O production | N2O concentration profile | N2O diffusion | soil subsurface | alfalfa (Medicago sativa) | corn (Zea mays) | poplar (Populus sp | ),10.1007/s10021-019-00363-z,NA,JF7WW,1432-9840,NA,nitrous oxide (n2o) emissions from subsurface soils of agricultural ecosystems
tillage,WOS:000495117200001,Mechanisms underlying limited soil carbon gains in perennial and cover-cropped bioenergy systems revealed by stable isotopes,GLOBAL CHANGE BIOLOGY BIOENERGY,NA,NA,,NOV 8,2019,"Ye, Chenglong | Hall, Steven J.",C-3 and C-4 plants | carbon sequestration | carbon stable isotopes | carbonate | cover crop | deep soil | no-till | reconstructed prairie | soil respiration,10.1111/gcbb.12657,NA,JK8VE,1757-1693,NA,mechanisms underlying limited soil carbon gains in perennial and cover-cropped bioenergy systems revealed by stable isotopes
nutrient,WOS:000493461300001,Evaluation of OptRx (TM) active optical sensor to monitor soybean response to nitrogen inputs,JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE,NA,NA,,OCT 31,2019,"Sivarajan, Saravanan | Maharlooei, Mohammadmehdi | Kandel, Herman | Buetow, Ryan R. | Nowatzki, John | Bajwa, Sreekala G.",OptRx (TM) sensor | nitrogen | soybeans | vegetation index,10.1002/jsfa.10008,NA,JI4TW,0022-5142,NA,evaluation of optrx (tm) active optical sensor to monitor soybean response to nitrogen inputs
nutrient,WOS:000491789100001,"Mapping sub-field maize yields in Nebraska, USA by combining remote sensing imagery, crop simulation models, and machine learning",PRECISION AGRICULTURE,NA,NA,,OCT 21,2019,"Jeffries, Graham R. | Griffin, Timothy S. | Fleisher, David H. | Naumova, Elena N. | Koch, Magaly | Wardlow, Brian D.",Remote sensing | Crop simulation | Yield mapping | Machine learning | Yield monitor,10.1007/s11119-019-09689-z,NA,JG0SH,1385-2256,NA,"mapping sub-field maize yields in nebraska, usa by combining remote sensing imagery, crop simulation models, and machine learning"
nutrient,WOS:000491357300005,A long-term precision agriculture system sustains grain profitability,PRECISION AGRICULTURE,6,20,1177-1198,DEC,2019,"Yost, M. A. | Kitchen, N. R. | Sudduth, K. A. | Massey, R. E. | Sadler, E. J. | Drummond, S. T. | Volkmann, M. R.",Precision conservation | Precision nutrient management | Integrated precision practices | Crop production | No-till | Cover crops,10.1007/s11119-019-09649-7,NA,JF4KS,1385-2256,NA,a long-term precision agriculture system sustains grain profitability
nutrient,WOS:000495461500019,"Assessment of AquaCrop model in simulating maize canopy cover, soil-water, evapotranspiration, yield, and water productivity for different planting dates and densities under irrigated and rainfed conditions",AGRICULTURAL WATER MANAGEMENT,NA,224,,SEP 1,2019,"Sandhu, Rupinder | Irmak, Suat",Model performance | Available soil-water | Water use efficiency | Water stress | Deficit irrigation | Subsurface drip irrigation,10.1016/j.agwat.2019.105753,NA,JL3VY,0378-3774,NA,"assessment of aquacrop model in simulating maize canopy cover, soil-water, evapotranspiration, yield, and water productivity for different planting dates and densities under irrigated and rainfed conditions"
nutrient,WOS:000496024200006,Competition for N-15-labeled nitrogen in a jujube tree (Zizyphus jujuba Mill.)/wheat (Triticum aestivum L.) agroforestry system in northwestern China,AGROFORESTRY SYSTEMS,6,93,2097-2110,DEC,2019,"Zhang, W. | Xu, W. L. | Ahanbieke, P. | Wang, B. J. | Hao, X. D. | Zhu, Y. | Li, L. H.",N derived from fertilizer | Fertilizer-use efficiency | Nitrogen acquisition | LER,10.1007/s10457-018-0332-5,NA,JM2AW,0167-4366,NA,competition for n-15-labeled nitrogen in a jujube tree (zizyphus jujuba mill.)/wheat (triticum aestivum l.) agroforestry system in northwestern china
nutrient,WOS:000495575600007,Soil physicochemical properties influenced by nitrogen sources and rates in the central Great Plains,JOURNAL OF SOIL AND WATER CONSERVATION,6,74,584-593,NOV-DEC,2019,"Mikha, M. M. | Obour, A. K. | Kumar, V | Stahlman, P. W.",nitrogen fertilizer sources and rates | nutrient management | soil science | tillage,10.2489/jswc.74.6.584,NA,JL5MU,0022-4561,NA,soil physicochemical properties influenced by nitrogen sources and rates in the central great plains
nutrient,WOS:000495460400016,"Performance of AquaCrop model in simulating maize growth, yield, and evapotranspiration under rainfed, limited and full irrigation",AGRICULTURAL WATER MANAGEMENT,NA,223,,AUG 20,2019,"Sandhu, Rupinder | Irmak, Suat",AquaCrop calibration/validation | Canopy cover | Biomass | Soil-water | Evapotranspiration | Limited irrigation | Maize yield | Model performance,10.1016/j.agwat.2019.105687,NA,JL3VN,0378-3774,NA,"performance of aquacrop model in simulating maize growth, yield, and evapotranspiration under rainfed, limited and full irrigation"
nutrient,WOS:000496011700001,"Precision medicine, agriculture, and genome editing: science and ethics",ANNALS OF THE NEW YORK ACADEMY OF SCIENCES,NA,NA,,NOV 13,2019,"Moscoso, Carlos G. | Potz, Kelly R. | Tan, Shaoyuan | Jacobson, Pamala A. | Berger, Kavita M. | Steer, Clifford J.",precision medicine | genome editing | bioinformatics | precision oncology | pharmacogenomics | bioethics | public health,10.1111/nyas.14266,NA,JM1WD,0077-8923,NA,"precision medicine, agriculture, and genome editing: science and ethics"
