review,uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,title_lower
cc,WOS:000533395400003,The role of corn and soybean cultivation on nitrate export from Midwestern US agricultural watersheds,ENVIRONMENTAL EARTH SCIENCES,10,79,,MAY 9,2020,"Piske, Jacob Tyler | Peterson, Eric Wade",Crop scape | Water watch | Stream gages | Nitrate export | Agriculture | Crop rotation,10.1007/s12665-020-08964-x,NA,LO1NS,1866-6280,NA,the role of corn and soybean cultivation on nitrate export from midwestern us agricultural watersheds
cc,WOS:000537441700008,Seasonal evaluation of biotic and abiotic factors suggests phosphorus retention in constructed floodplains in three agricultural streams,SCIENCE OF THE TOTAL ENVIRONMENT,NA,729,,AUG 10,2020,"Trentman, Matt T. | Tank, Jennifer L. | Jones, Stuart E. | McMillan, Sara K. | Royer, Todd, V",Phosphorus | Floodplains | Agriculture | Streams | Two-stage ditch,10.1016/j.scitotenv.2020.138744,NA,LU0GL,0048-9697,NA,seasonal evaluation of biotic and abiotic factors suggests phosphorus retention in constructed floodplains in three agricultural streams
tillage,WOS:000523324500019,Impact of Nitrogen Fertilizer on Yield and Associated Revenues in No-tillage Pumpkin,HORTSCIENCE,4,55,522-527,APR,2020,"Walters, S. Alan",conservation tillage | Cucurbita pepo | fertilizer | gross/net revenues | reduced tillage | vegetable production,10.21273/HORTSCI14512-19,NA,KZ5TL,0018-5345,NA,impact of nitrogen fertilizer on yield and associated revenues in no-tillage pumpkin
tillage,WOS:000535307300044,Long-term research avoids spurious and misleading trends in sustainability attributes of no-till,GLOBAL CHANGE BIOLOGY,6,26,3715-3725,JUN,2020,"Cusser, Sarah | Bahlai, Christie | Swinton, Scott M. | Robertson, G. Philip | Haddad, Nick M.",long-term research | LTER | moving window | N2O fluxes | power analysis | profitability of no-till adoption | soil moisture | soil water availability | sustainable intensification | yield,10.1111/gcb.15080,NA,LQ9HK,1354-1013,NA,long-term research avoids spurious and misleading trends in sustainability attributes of no-till
tillage,WOS:000534605400007,Impacts of climate variability and adaptation strategies on crop yields and soil organic carbon in the US Midwest,PLOS ONE,1,15,,JAN 28,2020,"Liu, Lin | Basso, Bruno",,10.1371/journal.pone.0225433,NA,LP8ZJ,1932-6203,NA,impacts of climate variability and adaptation strategies on crop yields and soil organic carbon in the us midwest
tillage,WOS:000526517500005,Influence of no-till and a winter rye cover crop on nitrate losses from tile-drained row-crop agriculture in Iowa,JOURNAL OF ENVIRONMENTAL QUALITY,2,49,292-303,MAR-APR,2020,"Waring, Emily R. | Lagzdins, Ainis | Pederson, Carl | Helmers, Matthew J.",,10.1002/jeq2.20056,NA,LE1XM,0047-2425,NA,influence of no-till and a winter rye cover crop on nitrate losses from tile-drained row-crop agriculture in iowa
tillage,WOS:000526516600015,Quantifying soil carbon change in a long-term tillage and crop rotation study across Iowa landscapes,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,1,84,182-202,JAN-FEB,2020,"Al-Kaisi, Mahdi M. | Kwaw-Mensah, David",,10.1002/saj2.20003,NA,LE1XI,0361-5995,NA,quantifying soil carbon change in a long-term tillage and crop rotation study across iowa landscapes
tillage,WOS:000531027700005,"Dynamics of Soil Organic Carbon Storage and Erosion due to Land Use Change (Illinois, USA)",EURASIAN SOIL SCIENCE,4,53,436-445,APR,2020,"Olson, K. R. | Gennadiev, A. N.",organic carbon | soil erosion | soil loss | tillage | no-tillage,10.1134/S1064229320040122,NA,LK7FJ,1064-2293,NA,"dynamics of soil organic carbon storage and erosion due to land use change (illinois, usa)"
tillage,WOS:000534619900047,Managing Phosphorus Loss from Agroecosystems of the Midwestern United States: A Review,AGRONOMY-BASEL,4,10,,APR,2020,"Singh, Gurbir | Kaur, Gurpreet | Williard, Karl | Schoonover, Jon | Nelson, Kelly A.",cover crops | tillage | terraces | water and sediment control basins | vegetative buffers,10.3390/agronomy10040561,NA,LP9EX,NA,NA,managing phosphorus loss from agroecosystems of the midwestern united states: a review
tillage,WOS:000532829500012,Effects of combined conservation practices on soil and water quality in the Central Mississippi River Basin,JOURNAL OF SOIL AND WATER CONSERVATION,3,75,340-351,MAY-JUN,2020,"Baffaut, C. | Ghidey, F. | Lerch, R. N. | Veum, K. S. | Sadler, E. J. | Sudduth, K. A. | Kitchen, N. R.",conservation practices | cover crops | no-till | nutrient management | precision agriculture | water quality,10.2489/jswc.75.3.340,NA,LN3GE,0022-4561,NA,effects of combined conservation practices on soil and water quality in the central mississippi river basin
tillage,WOS:000530736500018,"The Efficacy of Ethaboxam as a Soybean Seed Treatment Toward Phytophthora, Phytopythium, and Pythium in Ohio",PLANT DISEASE,5,104,1421-1432,MAY,2020,"Scott, Kelsey | Eyre, Meredith | McDuffee, Dair | Dorrance, Anne E.",disease management | field crops | Glycine max | oilseeds and legumes | oomycetes | seed treatments,10.1094/PDIS-09-19-1818-RE,NA,LK3BS,0191-2917,NA,"the efficacy of ethaboxam as a soybean seed treatment toward phytophthora, phytopythium, and pythium in ohio"
tillage,WOS:000522223700001,A deliberative research approach to valuing agro-ecosystem services in a worked landscape,ECOSYSTEM SERVICES,NA,42,,APR,2020,"Shipley, Nathan J. | Johnson, Dana N. | van Riper, Carena J. | Stewart, William P. | Chu, Maria L. | Suski, Cory D. | Stein, Jeffrey A. | Shew, Justin J.",Cultural ecosystem services | Deliberative valuation | Agriculture | Delphi method | Stakeholder engagement,10.1016/j.ecoser.2020.101083,NA,KX9VT,2212-0416,NA,a deliberative research approach to valuing agro-ecosystem services in a worked landscape
tillage,WOS:000536900200008,"Vehicular traffic effects on hydraulic properties of a Crosby silt loam under a long-term no-till farming in Central Ohio, USA",SOIL & TILLAGE RESEARCH,NA,202,,AUG,2020,"Yadav, Gulab Singh | Lal, Rattan | Meena, Ram Swaroop",Soil compaction | Soil water retention | Plant available water | Air porosity | Pore size distribution,10.1016/j.still.2020.104654,NA,LT2KC,0167-1987,NA,"vehicular traffic effects on hydraulic properties of a crosby silt loam under a long-term no-till farming in central ohio, usa"
tillage,WOS:000540169600002,Field attributes and farming practices associated with vole (Microtus) damage in cover-cropped fields,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,NA,300,,SEP 15,2020,"Prieur, Abby-Gayle A. | Swihart, Robert K.",Boosted regression trees | Conservation agriculture | Cover crop | Damage management | Microtus | Vole,10.1016/j.agee.2020.106950,NA,LX9UB,0167-8809,NA,field attributes and farming practices associated with vole (microtus) damage in cover-cropped fields
tillage,WOS:000535844200001,Identification of environmental factors that influence the likelihood of off-target movement of dicamba,PEST MANAGEMENT SCIENCE,NA,NA,,MAY 28,2020,"Oseland, Eric | Bish, Mandy | Steckel, Larry | Bradley, Kevin",dicamba | drift | herbicide | volatility | soil pH | synthetic auxin,10.1002/ps.5887,NA,LR7AW,1526-498X,NA,identification of environmental factors that influence the likelihood of off-target movement of dicamba
tillage,WOS:000514931700007,Assessment of high-input soybean management in the US Midwest: Balancing crop production with environmental performance,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,NA,292,,APR 15,2020,"Greer, Kristin | Martins, Camila | White, Marshal | Pittelkow, Cameron M.",Soybean yield | High-input | Global warming potential | Energy efficiency | Nitrogen leaching | Freshwater ecotoxicity,10.1016/j.agee.2019.106811,NA,KN6FM,0167-8809,NA,assessment of high-input soybean management in the us midwest: balancing crop production with environmental performance
tillage,WOS:000495117200001,Mechanisms underlying limited soil carbon gains in perennial and cover-cropped bioenergy systems revealed by stable isotopes,GLOBAL CHANGE BIOLOGY BIOENERGY,1,12,101-117,JAN,2020,"Ye, Chenglong | Hall, Steven J.",C-3 and C-4 plants | carbon sequestration | carbon stable isotopes | carbonate | cover crop | deep soil | no-till | reconstructed prairie | soil respiration,10.1111/gcbb.12657,NA,LX7IJ,1757-1693,NA,mechanisms underlying limited soil carbon gains in perennial and cover-cropped bioenergy systems revealed by stable isotopes
pest,WOS:000530736500018,"The Efficacy of Ethaboxam as a Soybean Seed Treatment Toward Phytophthora, Phytopythium, and Pythium in Ohio",PLANT DISEASE,5,104,1421-1432,MAY,2020,"Scott, Kelsey | Eyre, Meredith | McDuffee, Dair | Dorrance, Anne E.",disease management | field crops | Glycine max | oilseeds and legumes | oomycetes | seed treatments,10.1094/PDIS-09-19-1818-RE,NA,LK3BS,0191-2917,NA,"the efficacy of ethaboxam as a soybean seed treatment toward phytophthora, phytopythium, and pythium in ohio"
pest,WOS:000530736500005,Fluopyram Suppresses Population Densities of Heterodera glycines in Field and Greenhouse Studies in Michigan,PLANT DISEASE,5,104,1305-1311,MAY,2020,"Roth, M. G. | Jacobs, J. L. | Napieralski, S. | Byrne, A. M. | Stouffer-Hopkins, A. | Warner, F. | Chilvers, M., I",chemical | disease management | field crops | fungi | nematodes | oilseeds and legumes,10.1094/PDIS-04-19-0874-RE,NA,LK3BS,0191-2917,NA,fluopyram suppresses population densities of heterodera glycines in field and greenhouse studies in michigan
pest,WOS:000531510900036,Comparing Prophylactic Versus Threshold-Based Insecticide Programs for Striped Cucumber Beetle (Coleoptera: Chrysomelidae) Management in Watermelon,JOURNAL OF ECONOMIC ENTOMOLOGY,2,113,872-881,APR,2020,"Ternest, John J. | Ingwell, L. L. | Foster, R. E. | Kaplan, I",integrated pest management | insecticide | scouting | economics | watermelon,10.1093/jee/toz346,NA,LL4FE,0022-0493,NA,comparing prophylactic versus threshold-based insecticide programs for striped cucumber beetle (coleoptera: chrysomelidae) management in watermelon
pest,WOS:000531510900044,Implementation of a Diagnostic-Concentration Bioassay for Detection of Susceptibility to Pyrethroids in Soybean Aphid (Hemiptera: Aphididae),JOURNAL OF ECONOMIC ENTOMOLOGY,2,113,932-939,APR,2020,"Menger, James | Beauzay, Patrick | Chirumamilla, Anitha | Dierks, Cole | Gavloski, John | Glogoza, Phillip | Hamilton, Krista | Hodgson, Erin W. | Knodel, Janet J. | MacRae, Ian, V | Pezzini, Daniela T. | Potter, Bruce D. | Varenhorst, Adam J. | Koch, Robert L.",glass-vial | bioassay | cross-resistance | lambda-cyhalothrin | bifenthrin,10.1093/jee/toz351,NA,LL4FE,0022-0493,NA,implementation of a diagnostic-concentration bioassay for detection of susceptibility to pyrethroids in soybean aphid (hemiptera: aphididae)
pest,WOS:000525914100013,Diverse patterns of constitutive and inducible overexpression of detoxifying enzyme genes among resistant Aphis glycines populations,PESTICIDE BIOCHEMISTRY AND PHYSIOLOGY,NA,164,100-114,MAR,2020,"Paula, Debora Pires | Menger, James | Andow, David A. | Koch, Robert L.",Cytochrome P450 monooxygenases | Esterases | Glutathione S-transferases (GST) | Soybean aphid,10.1016/j.pestbp.2019.12.012,NA,LD3DU,0048-3575,NA,diverse patterns of constitutive and inducible overexpression of detoxifying enzyme genes among resistant aphis glycines populations
nutrient,WOS:000491789100001,"Mapping sub-field maize yields in Nebraska, USA by combining remote sensing imagery, crop simulation models, and machine learning",PRECISION AGRICULTURE,3,21,678-694,JUN,2020,"Jeffries, Graham R. | Griffin, Timothy S. | Fleisher, David H. | Naumova, Elena N. | Koch, Magaly | Wardlow, Brian D.",Remote sensing | Crop simulation | Yield mapping | Machine learning | Yield monitor,10.1007/s11119-019-09689-z,NA,LG9AO,1385-2256,NA,"mapping sub-field maize yields in nebraska, usa by combining remote sensing imagery, crop simulation models, and machine learning"
nutrient,WOS:000531390400001,Spatial variability of crop responses to agronomic inputs in on-farm precision experimentation,PRECISION AGRICULTURE,NA,NA,,MAY 7,2020,"Trevisan, R. G. | Bullock, D. S. | Martin, N. F.",Zea mays L | Seed | Nitrogen | Geographically weighted regression | Variable rate application | Yield response functions,10.1007/s11119-020-09720-8,NA,LL2MH,1385-2256,NA,spatial variability of crop responses to agronomic inputs in on-farm precision experimentation
nutrient,WOS:000532829500012,Effects of combined conservation practices on soil and water quality in the Central Mississippi River Basin,JOURNAL OF SOIL AND WATER CONSERVATION,3,75,340-351,MAY-JUN,2020,"Baffaut, C. | Ghidey, F. | Lerch, R. N. | Veum, K. S. | Sadler, E. J. | Sudduth, K. A. | Kitchen, N. R.",conservation practices | cover crops | no-till | nutrient management | precision agriculture | water quality,10.2489/jswc.75.3.340,NA,LN3GE,0022-4561,NA,effects of combined conservation practices on soil and water quality in the central mississippi river basin
nutrient,WOS:000514931700007,Assessment of high-input soybean management in the US Midwest: Balancing crop production with environmental performance,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,NA,292,,APR 15,2020,"Greer, Kristin | Martins, Camila | White, Marshal | Pittelkow, Cameron M.",Soybean yield | High-input | Global warming potential | Energy efficiency | Nitrogen leaching | Freshwater ecotoxicity,10.1016/j.agee.2019.106811,NA,KN6FM,0167-8809,NA,assessment of high-input soybean management in the us midwest: balancing crop production with environmental performance
nutrient,WOS:000533395400003,The role of corn and soybean cultivation on nitrate export from Midwestern US agricultural watersheds,ENVIRONMENTAL EARTH SCIENCES,10,79,,MAY 9,2020,"Piske, Jacob Tyler | Peterson, Eric Wade",Crop scape | Water watch | Stream gages | Nitrate export | Agriculture | Crop rotation,10.1007/s12665-020-08964-x,NA,LO1NS,1866-6280,NA,the role of corn and soybean cultivation on nitrate export from midwestern us agricultural watersheds
nutrient,WOS:000527591200011,Benchmarking impact of nitrogen inputs on grain yield and environmental performance of producer fields in the western US Corn Belt,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,NA,294,,JUN 1,2020,"Tenorio, Fatima A. M. | McLellan, Eileen L. | Eagle, Alison J. | Cassman, Kenneth G. | Andersen, Daryl | Krausnick, Marie | Oaklund, Russell | Thorburn, John | Grassini, Patricio",Maize | Yield | Nitrogen | Nitrogen balance | Fertilizer,10.1016/j.agee.2020.106865,NA,LF7IQ,0167-8809,NA,benchmarking impact of nitrogen inputs on grain yield and environmental performance of producer fields in the western us corn belt
nutrient,WOS:000534628800007,Prediction of Early Season Nitrogen Uptake in Maize Using High-Resolution Aerial Hyperspectral Imagery,REMOTE SENSING,8,12,,APR 2,2020,"Nigon, Tyler J. | Yang, Ce | Paiao, Gabriel Dias | Mulla, David J. | Knight, Joseph F. | Fernandez, Fabian G.",cross-validation | feature selection | hyperparameter tuning | image processing | image segmentation | nitrogen fertilizer recommendation | supervised regression,10.3390/rs12081234,NA,LP9II,NA,NA,prediction of early season nitrogen uptake in maize using high-resolution aerial hyperspectral imagery
nutrient,WOS:000521080000005,Modeling the Sources and Transport Processes During Extreme Ammonia Episodes in the US Corn Belt,JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES,2,125,,JAN 27,2020,"Hu, Cheng | Griffis, Timothy J. | Baker, John M. | Wood, Jeffrey D. | Millet, Dylan B. | Yu, Zhongjie | Lee, Xuhui",,10.1029/2019JD031207,NA,KW3PW,2169-897X,NA,modeling the sources and transport processes during extreme ammonia episodes in the us corn belt
nutrient,WOS:000537552800130,Timing and rate of nitrogen fertilization influence maize yield and nitrogen use efficiency,PLOS ONE,5,15,,MAY 29,2020,"Davies, Benjamin | Coulter, Jeffrey A. | Pagliari, Paulo H.",,10.1371/journal.pone.0233674,NA,LU1WS,1932-6203,NA,timing and rate of nitrogen fertilization influence maize yield and nitrogen use efficiency
nutrient,WOS:000525283000008,Site-specific irrigation management in a sub-humid climate using a spatial evapotranspiration model with satellite and airborne imagery,AGRICULTURAL WATER MANAGEMENT,NA,230,,MAR 1,2020,"Bhatti, Sandeep | Heeren, Derek M. | Barker, J. Burdette | Neale, Christopher M. U. | Woldt, Wayne E. | Maguire, Mitchell S. | Rudnick, Daran R.",Variable rate irrigation | Evapotranspiration | Unmanned aircraft systems | Remote sensing | Spatial variability | Soil water content,10.1016/j.agwat.2019.105950,NA,LC4GN,0378-3774,NA,site-specific irrigation management in a sub-humid climate using a spatial evapotranspiration model with satellite and airborne imagery
nutrient,WOS:000525275500009,Monitoring crop water content for corn and soybean fields through data fusion of MODIS and Landsat measurements in Iowa,AGRICULTURAL WATER MANAGEMENT,NA,227,,JAN 20,2020,"Xu, Chenyang | Qu, John J. | Hao, Xianjun | Cosh, Michael H. | Zhu, Zhiliang | Gutenberg, Laurel",Vegetation water content | Downscaling | Data fusion | Landsat 8 | MODIS | NDWI,10.1016/j.agwat.2019.105844,NA,LC4DR,0378-3774,NA,monitoring crop water content for corn and soybean fields through data fusion of modis and landsat measurements in iowa
nutrient,WOS:000527342100004,Evaluating short-season soybean management adaptations for cover crop rotations with a crop simulation model,FIELD CROPS RESEARCH,NA,250,,MAY 1,2020,"Sciarresi, Cintia | Proctor, Chris | Haramoto, Erin R. | Lindsey, Laura E. | Carmona, Gabriela Inveninato | Elmore, Roger | Everhart, Sydney | Looker, Wayde | Guzman, Margarita Marroquin | McMechan, Justin | Wehrbein, Joshua | Werle, Rodrigo | Salmeron, Montserrat",DSSAT- CROPGRO | Model calibration | Cover crops | Irrigation | Soybean maturity group,10.1016/j.fcr.2020.107734,NA,LF3TC,0378-4290,NA,evaluating short-season soybean management adaptations for cover crop rotations with a crop simulation model
nutrient,WOS:000528597800014,Perennial Bioenergy Crop Yield and Quality Response to Nitrogen Fertilization,BIOENERGY RESEARCH,1,13,157-166,MAR,2020,"Wang, Sichao | Sanford, Gregg R. | Robertson, G. Philip | Jackson, Randall D. | Thelen, Kurt D.",Biomass yield | Glucose content | Xylose content | Ethanol yield | Perennial grasses,10.1007/s12155-019-10072-z,NA,LH2DN,1939-1234,NA,perennial bioenergy crop yield and quality response to nitrogen fertilization
nutrient,WOS:000529377300064,Adaptation to Early-Season Soil Waterlogging Using Different Nitrogen Fertilizer Practices and Corn Hybrids,AGRONOMY-BASEL,3,10,,MAR,2020,"Kaur, Gurpreet | Nelson, Kelly A. | Motavalli, Peter P. | Singh, Gurbir",enhanced efficiency N fertilizer | silage,10.3390/agronomy10030378,NA,LI3ID,NA,NA,adaptation to early-season soil waterlogging using different nitrogen fertilizer practices and corn hybrids
nutrient,WOS:000528384600005,Examining the social and biophysical determinants of US Midwestern corn farmers' adoption of precision agriculture,PRECISION AGRICULTURE,3,21,549-568,JUN,2020,"Gardezi, Maaz | Bronson, Kelly",Precision agriculture | Adoption | Farmer identity | Biophysical risks | Risk perception,10.1007/s11119-019-09681-7,NA,LG9AO,1385-2256,NA,examining the social and biophysical determinants of us midwestern corn farmers' adoption of precision agriculture
nutrient,WOS:000530645900003,Does stimulating ground arthropods enhance nutrient cycling in conventionally managed corn fields?,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,NA,297,,AUG 1,2020,"Maran, Audrey M. | Weintraub, Michael N. | Pelini, Shannon L.",Soil ecology | Soil biogeochemistry | Insect | Arthropod | Nutrient cycling | Nutrients | Nitrogen | Phosphorus | Microbes,10.1016/j.agee.2020.106934,NA,LK1VF,0167-8809,NA,does stimulating ground arthropods enhance nutrient cycling in conventionally managed corn fields?
nutrient,WOS:000526643500012,Quantifying the Impact of Excess Moisture From Transpiration From Crops on an Extreme Heat Wave Event in the Midwestern US: A Top-Down Constraint From Moderate Resolution Imaging Spectroradiometer Water Vapor Retrieval,JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES,7,125,,APR 16,2020,"Souri, Amir H. | Wang, Huiqun | Abad, Gonzalo Gonzalez | Liu, Xiong | Chance, Kelly",transpiration | water vapor | heat wave | corn sweat | extreme event | anthropogenic activity,10.1029/2019JD031941,NA,LE3TQ,2169-897X,NA,quantifying the impact of excess moisture from transpiration from crops on an extreme heat wave event in the midwestern us: a top-down constraint from moderate resolution imaging spectroradiometer water vapor retrieval
nutrient,WOS:000538064200002,Yield prediction by machine learning from UAS-based mulit-sensor data fusion in soybean,PLANT METHODS,1,16,,JUN 1,2020,"Herrero-Huerta, Monica | Rodriguez-Gonzalvez, Pablo | Rainey, Katy M.",Unmanned aircraft system (UAS) | High throughput phenotyping | Soybean | Structure from Motion (SfM) | Machine learning (ML) | Yield | Point clouds,10.1186/s13007-020-00620-6,NA,LU9JZ,NA,NA,yield prediction by machine learning from uas-based mulit-sensor data fusion in soybean
nutrient,WOS:000523183300004,Control of Insect Pests and Diseases in an Ohio Fruit Farm with a Laser-guided Intelligent Sprayer,HORTTECHNOLOGY,2,30,168-175,APR,2020,"Chen, Liming | Wallhead, Matthew | Reding, Michael | Horst, Leona | Zhu, Heping",apple | blueberry | environmental protection | peach | pest control | pesticide | precision agriculture | precision sprayer,10.21273/HORTTECH04497-19,NA,KZ3RY,1063-0198,NA,control of insect pests and diseases in an ohio fruit farm with a laser-guided intelligent sprayer
nutrient,WOS:000519135100014,Increasing Dairy Sustainability with Integrated Crop-Livestock Farming,SUSTAINABILITY,3,12,,FEB,2020,"Wiesner, Susanne | Duff, Alison J. | Desai, Ankur R. | Panke-Buisse, Kevin",dairy farm | carbon budget | remote sensing | net primary productivity | greenhouse gas emissions,10.3390/su12030765,NA,KT6PA,NA,NA,increasing dairy sustainability with integrated crop-livestock farming
nutrient,WOS:000527388300032,Evaluating watershed-based optimized decision support framework for conservation practice placement in Plum Creek Minnesota,JOURNAL OF HYDROLOGY,NA,583,,APR,2020,"Srinivas, R. | Drewitz, Matt | Magner, Joe",ACPF | Conservation practices | Decision support framework | Field-scale modeling | HSPF-SAM | PTMApp,10.1016/j.jhydrol.2020.124573,NA,LF4KL,0022-1694,NA,evaluating watershed-based optimized decision support framework for conservation practice placement in plum creek minnesota
nutrient,WOS:000496011700001,"Precision medicine, agriculture, and genome editing: science and ethics",ANNALS OF THE NEW YORK ACADEMY OF SCIENCES,1,1465,59-75,APR,2020,"Moscoso, Carlos G. | Potz, Kelly R. | Tan, Shaoyuan | Jacobson, Pamala A. | Berger, Kavita M. | Steer, Clifford J.",precision medicine | genome editing | bioinformatics | precision oncology | pharmacogenomics | bioethics | public health,10.1111/nyas.14266,NA,LC1EM,0077-8923,NA,"precision medicine, agriculture, and genome editing: science and ethics"
nutrient,WOS:000524417700008,Influence of Species Composition and Management on Biomass Production in Missouri,AGRICULTURE-BASEL,3,10,,MAR,2020,"Udawatta, Ranjith P. | Gantzer, Clark J. | Reinbott, Timothy M. | Wright, Ray L. | Pierce, Robert A., II | Wehtje, Walter",big blue stem | Cave in rock | claypan | forbs | legumes,10.3390/agriculture10030075,NA,LB1TJ,NA,NA,influence of species composition and management on biomass production in missouri
nutrient,WOS:000535284700008,Predicting grain protein content of field-grown winter wheat with satellite images and partial least square algorithm,PLOS ONE,3,15,,MAR 11,2020,"Tan, Changwei | Zhou, Xinxing | Zhang, Pengpeng | Wang, Zhixiang | Wang, Dunliang | Guo, Wenshan | Yun, Fei",,10.1371/journal.pone.0228500,NA,LQ8YS,1932-6203,NA,predicting grain protein content of field-grown winter wheat with satellite images and partial least square algorithm
