"Paper_id","Duration","Year_result","Loc_multi_results","Review_id","Group_RV","Response_var","RV_depth","RV_year","RV_trtspecifics","Response_var_units","Stat_test","Stat_type","Trt1","Trt1_int","Trt1_int2","Trt1_value","Trt2","Trt2_int","Trt2_int2","Trt2_value","significance","finelevel_group","Trt1_name","Trt1_description","Trt2_name","Trt2_description","Tillage_1","Tillage_2","Res_key","group_metric","main_group","per_change","actual_diff","sample_depth","sample_year","Tillage_1name","Tillage_2name","Tillage_compare"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",8,"soybean after soybean","bu/acre","SNK","mean",0,NA,NA,144197,2,NA,NA,138412,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5170,"Seedling Density (Soybean)","Stand Count",-4.01187264644896,-5785,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",9,"soybean after soybean","bu/acre","SNK","mean",0,NA,NA,144197,2,NA,NA,138412,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5170,"Seedling Density (Soybean)","Stand Count",-4.01187264644896,-5785,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",10,"soybean after soybean","bu/acre","SNK","mean",0,NA,NA,144197,2,NA,NA,138412,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5170,"Seedling Density (Soybean)","Stand Count",-4.01187264644896,-5785,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",11,"soybean after soybean","bu/acre","SNK","mean",0,NA,NA,144197,2,NA,NA,138412,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5170,"Seedling Density (Soybean)","Stand Count",-4.01187264644896,-5785,NA,"Years 11-15","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",12,"soybean after soybean","bu/acre","SNK","mean",0,NA,NA,144197,2,NA,NA,138412,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5170,"Seedling Density (Soybean)","Stand Count",-4.01187264644896,-5785,NA,"Years 11-15","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",13,"soybean after soybean","bu/acre","SNK","mean",0,NA,NA,144197,2,NA,NA,138412,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5170,"Seedling Density (Soybean)","Stand Count",-4.01187264644896,-5785,NA,"Years 11-15","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",14,"soybean after soybean","bu/acre","SNK","mean",0,NA,NA,144197,2,NA,NA,138412,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5170,"Seedling Density (Soybean)","Stand Count",-4.01187264644896,-5785,NA,"Years 11-15","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",15,"soybean after soybean","bu/acre","SNK","mean",0,NA,NA,144197,2,NA,NA,138412,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5170,"Seedling Density (Soybean)","Stand Count",-4.01187264644896,-5785,NA,"Years 11-15","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",16,"soybean after soybean","bu/acre","SNK","mean",0,NA,NA,144197,2,NA,NA,138412,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5170,"Seedling Density (Soybean)","Stand Count",-4.01187264644896,-5785,NA,"Years 16-20","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",17,"soybean after soybean","bu/acre","SNK","mean",0,NA,NA,144197,2,NA,NA,138412,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5170,"Seedling Density (Soybean)","Stand Count",-4.01187264644896,-5785,NA,"Years 16-20","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",18,"soybean after soybean","bu/acre","SNK","mean",0,NA,NA,144197,2,NA,NA,138412,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5170,"Seedling Density (Soybean)","Stand Count",-4.01187264644896,-5785,NA,"Years 16-20","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",19,"soybean after soybean","bu/acre","SNK","mean",0,NA,NA,144197,2,NA,NA,138412,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5170,"Seedling Density (Soybean)","Stand Count",-4.01187264644896,-5785,NA,"Years 16-20","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",20,"soybean after soybean","bu/acre","SNK","mean",0,NA,NA,144197,2,NA,NA,138412,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5170,"Seedling Density (Soybean)","Stand Count",-4.01187264644896,-5785,NA,"Years 16-20","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",1,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,1,NA,NA,140906,"0.05","MP_CP","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring",1,6,5171,"Seedling Density (Soybean)","Stand Count",-3.51679653798222,-5136,NA,"Year 1","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",2,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,1,NA,NA,140906,"0.05","MP_CP","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring",1,6,5171,"Seedling Density (Soybean)","Stand Count",-3.51679653798222,-5136,NA,"Years 2-5","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",3,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,1,NA,NA,140906,"0.05","MP_CP","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring",1,6,5171,"Seedling Density (Soybean)","Stand Count",-3.51679653798222,-5136,NA,"Years 2-5","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",4,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,1,NA,NA,140906,"0.05","MP_CP","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring",1,6,5171,"Seedling Density (Soybean)","Stand Count",-3.51679653798222,-5136,NA,"Years 2-5","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",5,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,1,NA,NA,140906,"0.05","MP_CP","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring",1,6,5171,"Seedling Density (Soybean)","Stand Count",-3.51679653798222,-5136,NA,"Years 2-5","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",6,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,1,NA,NA,140906,"0.05","MP_CP","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring",1,6,5171,"Seedling Density (Soybean)","Stand Count",-3.51679653798222,-5136,NA,"Years 6-10","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",7,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,1,NA,NA,140906,"0.05","MP_CP","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring",1,6,5171,"Seedling Density (Soybean)","Stand Count",-3.51679653798222,-5136,NA,"Years 6-10","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",8,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,1,NA,NA,140906,"0.05","MP_CP","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring",1,6,5171,"Seedling Density (Soybean)","Stand Count",-3.51679653798222,-5136,NA,"Years 6-10","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",9,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,1,NA,NA,140906,"0.05","MP_CP","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring",1,6,5171,"Seedling Density (Soybean)","Stand Count",-3.51679653798222,-5136,NA,"Years 6-10","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",10,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,1,NA,NA,140906,"0.05","MP_CP","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring",1,6,5171,"Seedling Density (Soybean)","Stand Count",-3.51679653798222,-5136,NA,"Years 6-10","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",11,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,1,NA,NA,140906,"0.05","MP_CP","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring",1,6,5171,"Seedling Density (Soybean)","Stand Count",-3.51679653798222,-5136,NA,"Years 11-15","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",12,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,1,NA,NA,140906,"0.05","MP_CP","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring",1,6,5171,"Seedling Density (Soybean)","Stand Count",-3.51679653798222,-5136,NA,"Years 11-15","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",13,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,1,NA,NA,140906,"0.05","MP_CP","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring",1,6,5171,"Seedling Density (Soybean)","Stand Count",-3.51679653798222,-5136,NA,"Years 11-15","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",14,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,1,NA,NA,140906,"0.05","MP_CP","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring",1,6,5171,"Seedling Density (Soybean)","Stand Count",-3.51679653798222,-5136,NA,"Years 11-15","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",15,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,1,NA,NA,140906,"0.05","MP_CP","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring",1,6,5171,"Seedling Density (Soybean)","Stand Count",-3.51679653798222,-5136,NA,"Years 11-15","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",16,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,1,NA,NA,140906,"0.05","MP_CP","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring",1,6,5171,"Seedling Density (Soybean)","Stand Count",-3.51679653798222,-5136,NA,"Years 16-20","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",17,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,1,NA,NA,140906,"0.05","MP_CP","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring",1,6,5171,"Seedling Density (Soybean)","Stand Count",-3.51679653798222,-5136,NA,"Years 16-20","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",18,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,1,NA,NA,140906,"0.05","MP_CP","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring",1,6,5171,"Seedling Density (Soybean)","Stand Count",-3.51679653798222,-5136,NA,"Years 16-20","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",19,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,1,NA,NA,140906,"0.05","MP_CP","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring",1,6,5171,"Seedling Density (Soybean)","Stand Count",-3.51679653798222,-5136,NA,"Years 16-20","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",20,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,1,NA,NA,140906,"0.05","MP_CP","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring","chisel plow to 20 cm in fall, one disk and field cultivation (10 cm depth) in spring",1,6,5171,"Seedling Density (Soybean)","Stand Count",-3.51679653798222,-5136,NA,"Years 16-20","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",1,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,2,NA,NA,129119,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5172,"Seedling Density (Soybean)","Stand Count",-11.587762424508,-16923,NA,"Year 1","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",2,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,2,NA,NA,129119,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5172,"Seedling Density (Soybean)","Stand Count",-11.587762424508,-16923,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",3,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,2,NA,NA,129119,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5172,"Seedling Density (Soybean)","Stand Count",-11.587762424508,-16923,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",4,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,2,NA,NA,129119,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5172,"Seedling Density (Soybean)","Stand Count",-11.587762424508,-16923,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",5,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,2,NA,NA,129119,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5172,"Seedling Density (Soybean)","Stand Count",-11.587762424508,-16923,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",6,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,2,NA,NA,129119,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5172,"Seedling Density (Soybean)","Stand Count",-11.587762424508,-16923,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",7,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,2,NA,NA,129119,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5172,"Seedling Density (Soybean)","Stand Count",-11.587762424508,-16923,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",8,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,2,NA,NA,129119,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5172,"Seedling Density (Soybean)","Stand Count",-11.587762424508,-16923,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",9,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,2,NA,NA,129119,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5172,"Seedling Density (Soybean)","Stand Count",-11.587762424508,-16923,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",10,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,2,NA,NA,129119,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5172,"Seedling Density (Soybean)","Stand Count",-11.587762424508,-16923,NA,"Years 6-10","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",11,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,2,NA,NA,129119,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5172,"Seedling Density (Soybean)","Stand Count",-11.587762424508,-16923,NA,"Years 11-15","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",12,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,2,NA,NA,129119,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5172,"Seedling Density (Soybean)","Stand Count",-11.587762424508,-16923,NA,"Years 11-15","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",13,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,2,NA,NA,129119,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5172,"Seedling Density (Soybean)","Stand Count",-11.587762424508,-16923,NA,"Years 11-15","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",14,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,2,NA,NA,129119,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5172,"Seedling Density (Soybean)","Stand Count",-11.587762424508,-16923,NA,"Years 11-15","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",15,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,2,NA,NA,129119,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5172,"Seedling Density (Soybean)","Stand Count",-11.587762424508,-16923,NA,"Years 11-15","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",16,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,2,NA,NA,129119,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5172,"Seedling Density (Soybean)","Stand Count",-11.587762424508,-16923,NA,"Years 16-20","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",17,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,2,NA,NA,129119,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5172,"Seedling Density (Soybean)","Stand Count",-11.587762424508,-16923,NA,"Years 16-20","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",18,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,2,NA,NA,129119,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5172,"Seedling Density (Soybean)","Stand Count",-11.587762424508,-16923,NA,"Years 16-20","Moldboard plow","No tillage","Moldboard plow - No tillage"
185,"1975-20","0","0","Tillage","Crop Production","soybean stand count","",19,"soybean after maize","bu/acre","SNK","mean",0,NA,NA,146042,2,NA,NA,129119,"0.05","MP_NT","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","moldboard plow to 20 cm depth in fall with disking or field cultivation in spring","no-tillage","no-tillage",1,16,5172,"Seedling Density (Soybean)","Stand Count",-11.587762424508,-16923,NA,"Years 16-20","Moldboard plow","No tillage","Moldboard plow - No tillage"
