"Paper_id","Duration","Year_result","Loc_multi_results","Review_id","Group_RV","Response_var","RV_depth","RV_year","RV_trtspecifics","Response_var_units","Stat_test","Stat_type","Trt1","Trt1_int","Trt1_int2","Trt1_value","Trt2","Trt2_int","Trt2_int2","Trt2_value","significance","finelevel_group","Trt1_name","Trt1_description","Trt2_name","Trt2_description","Tillage_1","Tillage_2","Res_key","group_metric","main_group","per_change","actual_diff","sample_depth","sample_year","Tillage_1name","Tillage_2name","Tillage_compare"
258,"1995-4","3","0","Tillage","Pest Regulation","population density of soybean cyst nematodes (Heterodera glycines)","",3,"artifical infestations in spring in 1995","eggs/100/cm^3 soil","LSD","mean",1,NA,NA,1212,3,NA,NA,62.7,"0.05","disc_NT","disked in spring (10 cm) followed by shallow cultivation (5 cm)","disked in spring (10 cm) followed by shallow cultivation (5 cm)","no-tillage","no-tillage",2,16,13936,"Soybean Cyst Nematode (#)","Nematodes",-94.8267326732673,-1149.3,NA,"Years 2-5","Disc plow","No tillage","Disc plow - No tillage"
258,"1995-4","4","0","Tillage","Pest Regulation","population density of soybean cyst nematodes (Heterodera glycines)","",4,"artifical infestations in spring in 1995","eggs/100/cm^3 soil","LSD","mean",0,NA,NA,1470.5,2,NA,NA,451.7,"0.05","CP_RT","chisel plow in fall (20 cm) and in spring disking (10 cm ) followed by shallow cultivation (5 cm)","chisel plow in fall (20 cm) and in spring disking (10 cm ) followed by shallow cultivation (5 cm)","ridge-tillage","ridge-tillage",6,8,13974,"Soybean Cyst Nematode (#)","Nematodes",-69.2825569534172,-1018.8,NA,"Years 2-5","Chisel plow","Ridge till","Chisel plow - Ridge till"
258,"1995-4","4","0","Tillage","Pest Regulation","population density of soybean cyst nematodes (Heterodera glycines)","",4,"artifical infestations in spring in 1995","eggs/100/cm^3 soil","LSD","mean",0,NA,NA,1470.5,3,NA,NA,112.9,"0.05","CP_NT","chisel plow in fall (20 cm) and in spring disking (10 cm ) followed by shallow cultivation (5 cm)","chisel plow in fall (20 cm) and in spring disking (10 cm ) followed by shallow cultivation (5 cm)","no-tillage","no-tillage",6,16,13975,"Soybean Cyst Nematode (#)","Nematodes",-92.3223393403604,-1357.6,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
201,"1995-2","1","2","Tillage","Pest Regulation","mean recovery of Phytophythora sojae in soils","",1," Iowa farms","# H. glycines eggs/100 cm^3 soil","t test","mean",0,NA,NA,2050,2,NA,NA,874,"0.05","conventional_NT","any type of tillage","any type of tillage","no tillage","no tillage",0,16,14053,"Prevelance (Corn)","Pathogens",-57.3658536585366,-1176,NA,"Year 1","Conventional tillage","No tillage","Conventional tillage - No tillage"
258,"1995-4","4","0","Tillage","Pest Regulation","population density of soybean cyst nematodes (Heterodera glycines)","",4,"artifical infestations in spring in 1995","eggs/100/cm^3 soil","LSD","mean",1,NA,NA,2085.3,2,NA,NA,451.7,"0.05","disc_RT","disked in spring (10 cm) followed by shallow cultivation (5 cm)","disked in spring (10 cm) followed by shallow cultivation (5 cm)","ridge-tillage","ridge-tillage",2,8,14056,"Soybean Cyst Nematode (#)","Nematodes",-78.3388481273678,-1633.6,NA,"Years 2-5","Disc plow","Ridge till","Disc plow - Ridge till"
258,"1995-4","4","0","Tillage","Pest Regulation","population density of soybean cyst nematodes (Heterodera glycines)","",4,"artifical infestations in spring in 1995","eggs/100/cm^3 soil","LSD","mean",1,NA,NA,2085.3,3,NA,NA,112.9,"0.05","disc_NT","disked in spring (10 cm) followed by shallow cultivation (5 cm)","disked in spring (10 cm) followed by shallow cultivation (5 cm)","no-tillage","no-tillage",2,16,14057,"Soybean Cyst Nematode (#)","Nematodes",-94.5859109001103,-1972.4,NA,"Years 2-5","Disc plow","No tillage","Disc plow - No tillage"
166,"1962-25","25","2","Tillage","Pest Regulation","number of weed seeds","0-15 cm",25,"","#/m^2","LSD","mean",1,NA,NA,2200,2,NA,NA,77800,"0.05","MP_NT","moldboard plow with no further tillage events in spring (1983, paraplow to 35 cm depth)","moldboard plow with no further tillage events in spring (1983, paraplow to 35 cm depth)","no-tillage","no-tillage",1,16,14071,"Community (Abundance)","Weeds",3436.36363636364,75600,"0-25 cm","Years 21-25","Moldboard plow","No tillage","Moldboard plow - No tillage"
217,"1994-4","1","1","Tillage","Pest Regulation","population density of soybean cyst nematode (Heterodera glycines) in cyst stage (Fall)","",1," site 1","#/100 cm^3 of soil","","mean",2,NA,NA,2389,3,NA,NA,3850,"","RT_NT","ridge tillage up to 10 cm high","ridge tillage up to 10 cm high","no-tillage","no-tillage",8,16,14108,"Soybean Cyst Nematode (#)","Nematodes",61.1552951025534,1461,NA,"Year 1","Ridge till","No tillage","Ridge till - No tillage"
215,"1993-4","2","0","Tillage","Pest Regulation","population density of soybean cyst nematode (Heterodera glycine)","",2,"soybean, site 2","eggs/100 cm^3 of soil","LSD","mean",0,NA,NA,2391,1,NA,NA,4041,"ns","MP_MPCP","moldboard plow in fall","moldboard plow in fall","moldboard plow in fall following maize, chisel plow in fall following soybean","moldboard plow in fall following maize, chisel plow in fall following soybean",1,6,14109,"Soybean Cyst Nematode (#)","Nematodes",69.00878293601,1650,NA,"Years 2-5","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
215,"1993-4","2","0","Tillage","Pest Regulation","population density of soybean cyst nematode (Heterodera glycine)","",2,"soybean, site 2","eggs/100 cm^3 of soil","LSD","mean",0,NA,NA,2391,2,NA,NA,3394,"ns","MP_CP","moldboard plow in fall","moldboard plow in fall","chisel plow in fall","chisel plow in fall",1,6,14110,"Soybean Cyst Nematode (#)","Nematodes",41.9489753241322,1003,NA,"Years 2-5","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
215,"1993-4","4","0","Tillage","Pest Regulation","population density of soybean cyst nematode (Heterodera glycine)","",4,"maize, site 1","eggs/100 cm^3 of soil","LSD","mean",0,NA,NA,2503,1,NA,NA,5053,"ns","MP_MPCP","moldboard plow in fall","moldboard plow in fall","moldboard plow in fall following maize, chisel plow in fall following soybean","moldboard plow in fall following maize, chisel plow in fall following soybean",1,6,14131,"Soybean Cyst Nematode (#)","Nematodes",101.877746703955,2550,NA,"Years 2-5","Moldboard plow","Chisel plow","Moldboard plow - Chisel plow"
215,"1993-4","4","0","Tillage","Pest Regulation","population density of soybean cyst nematode (Heterodera glycine)","",4,"maize, site 1","eggs/100 cm^3 of soil","LSD","mean",0,NA,NA,2503,3,NA,NA,7500,"ns","MP_RT","moldboard plow in fall","moldboard plow in fall","ridge tillage","ridge tillage",1,8,14133,"Soybean Cyst Nematode (#)","Nematodes",199.640431482221,4997,NA,"Years 2-5","Moldboard plow","Ridge till","Moldboard plow - Ridge till"
215,"1993-4","4","0","Tillage","Pest Regulation","population density of soybean cyst nematode (Heterodera glycine)","",4,"maize, site 1","eggs/100 cm^3 of soil","LSD","mean",0,NA,NA,2503,4,NA,NA,6659,"ns","MP_NT","moldboard plow in fall","moldboard plow in fall","no-tillage","no-tillage",1,16,14134,"Soybean Cyst Nematode (#)","Nematodes",166.040751098682,4156,NA,"Years 2-5","Moldboard plow","No tillage","Moldboard plow - No tillage"
217,"1994-4","1","1","Tillage","Pest Regulation","population density of soybean cyst nematode (Heterodera glycines) in cyst stage (Fall)","",1," site 1","#/100 cm^3 of soil","","mean",0,NA,NA,2752,3,NA,NA,3850,"","CP_NT","fall chisel plow (20 cm deep) with spring disking (10 cm) and field cultivation (5 cm)","fall chisel plow (20 cm deep) with spring disking (10 cm) and field cultivation (5 cm)","no-tillage","no-tillage",6,16,14177,"Soybean Cyst Nematode (#)","Nematodes",39.8982558139535,1098,NA,"Year 1","Chisel plow","No tillage","Chisel plow - No tillage"
201,"1995-2","1","5","Tillage","Pest Regulation","mean recovery of Phytophythora sojae in soils","",1," Missouri farms","# H. glycines eggs/100 cm^3 soil","t test","mean",0,NA,NA,2872,2,NA,NA,1661,"ns","conventional_NT","any type of tillage","any type of tillage","no tillage","no tillage",0,16,14184,"Prevelance (Corn)","Pathogens",-42.1657381615599,-1211,NA,"Year 1","Conventional tillage","No tillage","Conventional tillage - No tillage"
215,"1993-4","1","0","Tillage","Pest Regulation","population density of soybean cyst nematode (Heterodera glycine)","",1,"soybean, site 1","eggs/100 cm^3 of soil","LSD","mean",1,2,NA,2927,2,NA,NA,1791,"ns","MPCP_CP","moldboard plow in fall following maize, chisel plow in fall following soybean","moldboard plow in fall following maize, chisel plow in fall following soybean","chisel plow in fall","chisel plow in fall",6,6,14188,"Soybean Cyst Nematode (#)","Nematodes",-38.8110693542877,-1136,NA,"Year 1","Chisel plow","Chisel plow","Chisel plow - Chisel plow"
215,"1993-4","1","0","Tillage","Pest Regulation","population density of soybean cyst nematode (Heterodera glycine)","",1,"soybean, site 1","eggs/100 cm^3 of soil","LSD","mean",1,NA,NA,2927,4,NA,NA,1731,"ns","MPCP_NT","moldboard plow in fall following maize, chisel plow in fall following soybean","moldboard plow in fall following maize, chisel plow in fall following soybean","no-tillage","no-tillage",6,16,14190,"Soybean Cyst Nematode (#)","Nematodes",-40.8609497779296,-1196,NA,"Year 1","Chisel plow","No tillage","Chisel plow - No tillage"
217,"1994-4","3","1","Tillage","Pest Regulation","population density of soybean cyst nematode (Heterodera glycines) in cyst stage (Spring)","",3," site 2","#/100 cm^3 of soil","","mean",0,NA,NA,3036,2,NA,NA,4652,"","CP_RT","fall chisel plow (20 cm deep) with spring disking (10 cm) and field cultivation (5 cm)","fall chisel plow (20 cm deep) with spring disking (10 cm) and field cultivation (5 cm)","ridge tillage up to 10 cm high","ridge tillage up to 10 cm high",6,8,14199,"Soybean Cyst Nematode (#)","Nematodes",53.227931488801,1616,NA,"Years 2-5","Chisel plow","Ridge till","Chisel plow - Ridge till"
215,"1993-4","4","0","Tillage","Pest Regulation","population density of soybean cyst nematode (Heterodera glycine)","",4,"maize, site 1","eggs/100 cm^3 of soil","LSD","mean",2,NA,NA,3440,3,NA,NA,7500,"ns","CP_RT","chisel plow in fall","chisel plow in fall","ridge tillage","ridge tillage",6,8,14218,"Soybean Cyst Nematode (#)","Nematodes",118.023255813953,4060,NA,"Years 2-5","Chisel plow","Ridge till","Chisel plow - Ridge till"
215,"1993-4","4","0","Tillage","Pest Regulation","population density of soybean cyst nematode (Heterodera glycine)","",4,"maize, site 1","eggs/100 cm^3 of soil","LSD","mean",2,NA,NA,3440,4,NA,NA,6659,"ns","CP_NT","chisel plow in fall","chisel plow in fall","no-tillage","no-tillage",6,16,14219,"Soybean Cyst Nematode (#)","Nematodes",93.5755813953488,3219,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
217,"1994-4","2","1","Tillage","Pest Regulation","population density of soybean cyst nematode (Heterodera glycines) in cyst stage (Spring)","",2," site 2","#/100 cm^3 of soil","","mean",0,NA,NA,3661,2,NA,NA,4970,"","CP_RT","fall chisel plow (20 cm deep) with spring disking (10 cm) and field cultivation (5 cm)","fall chisel plow (20 cm deep) with spring disking (10 cm) and field cultivation (5 cm)","ridge tillage up to 10 cm high","ridge tillage up to 10 cm high",6,8,14229,"Soybean Cyst Nematode (#)","Nematodes",35.755258126195,1309,NA,"Years 2-5","Chisel plow","Ridge till","Chisel plow - Ridge till"
217,"1994-4","2","1","Tillage","Pest Regulation","population density of soybean cyst nematode (Heterodera glycines) in cyst stage (Spring)","",2," site 2","#/100 cm^3 of soil","","mean",0,NA,NA,3661,3,NA,NA,5278,"","CP_NT","fall chisel plow (20 cm deep) with spring disking (10 cm) and field cultivation (5 cm)","fall chisel plow (20 cm deep) with spring disking (10 cm) and field cultivation (5 cm)","no-tillage","no-tillage",6,16,14230,"Soybean Cyst Nematode (#)","Nematodes",44.1682600382409,1617,NA,"Years 2-5","Chisel plow","No tillage","Chisel plow - No tillage"
217,"1994-4","4","1","Tillage","Pest Regulation","population density of soybean cyst nematode (Heterodera glycines) in cyst stage (Spring)","",4," site 2","#/100 cm^3 of soil","","mean",1,NA,NA,3823,2,NA,NA,5841,"","disc_RT","spring disking (10 cm) and field cultivation (5 cm)","spring disking (10 cm) and field cultivation (5 cm)","ridge tillage up to 10 cm high","ridge tillage up to 10 cm high",2,8,14235,"Soybean Cyst Nematode (#)","Nematodes",52.7857703374313,2018,NA,"Years 2-5","Disc plow","Ridge till","Disc plow - Ridge till"
217,"1994-4","4","1","Tillage","Pest Regulation","population density of soybean cyst nematode (Heterodera glycines) in cyst stage (Spring)","",4," site 2","#/100 cm^3 of soil","","mean",1,NA,NA,3823,3,NA,NA,5838,"","disc_NT","spring disking (10 cm) and field cultivation (5 cm)","spring disking (10 cm) and field cultivation (5 cm)","no-tillage","no-tillage",2,16,14236,"Soybean Cyst Nematode (#)","Nematodes",52.70729793356,2015,NA,"Years 2-5","Disc plow","No tillage","Disc plow - No tillage"
215,"1993-4","2","0","Tillage","Pest Regulation","population density of soybean cyst nematode (Heterodera glycine)","",2,"soybean, site 2","eggs/100 cm^3 of soil","LSD","mean",1,NA,NA,4041,3,NA,NA,2494,"ns","MPCP_RT","moldboard plow in fall following maize, chisel plow in fall following soybean","moldboard plow in fall following maize, chisel plow in fall following soybean","ridge tillage","ridge tillage",6,8,14243,"Soybean Cyst Nematode (#)","Nematodes",-38.2826033160109,-1547,NA,"Years 2-5","Chisel plow","Ridge till","Chisel plow - Ridge till"
